cmte,app,memno,cid,aid,exp,job,init_score,top_bottom,consensus,any_bottom,rank_pct,discussed,panelist,exp_med,exp_low,exp_none,deviated,dev_sd_i,deviation,score
40,33,13,40_13,40_33,none,panelist,NA,NA,3.8,TRUE,0.6666666666666666,TRUE,1,0,0,1,0,0.3,0,3.8
40,33,14,40_14,40_33,med,panelist,NA,NA,3.8,TRUE,0.6666666666666666,TRUE,1,1,0,0,0,0.3,0,3.8
40,33,15,40_15,40_33,none,panelist,NA,NA,3.8,TRUE,0.6666666666666666,TRUE,1,0,0,1,0,0.3,0,3.8
40,33,16,40_16,40_33,none,panelist,NA,NA,3.8,TRUE,0.6666666666666666,TRUE,1,0,0,1,1,0.3,0.3,4.1
40,35,01,40_01,40_35,none,panelist,NA,NA,4.4,FALSE,0.9743589743589743,TRUE,1,0,0,1,0,0.3,0,4.4
40,35,02,40_02,40_35,low,reviewer,4.4,top,4.4,FALSE,0.9743589743589743,TRUE,0,0,1,0,0,0.15,0,4.4
40,35,03,40_03,40_35,low,panelist,NA,NA,4.4,FALSE,0.9743589743589743,TRUE,1,0,1,0,0,0.3,0,4.4
40,35,04,40_04,40_35,none,panelist,NA,NA,4.4,FALSE,0.9743589743589743,TRUE,1,0,0,1,0,0.3,0,4.4
40,35,05,40_05,40_35,none,panelist,NA,NA,4.4,FALSE,0.9743589743589743,TRUE,1,0,0,1,0,0.3,0,4.4
40,35,06,40_06,40_35,none,panelist,NA,NA,4.4,FALSE,0.9743589743589743,TRUE,1,0,0,1,0,0.3,0,4.4
40,35,07,40_07,40_35,none,panelist,NA,NA,4.4,FALSE,0.9743589743589743,TRUE,1,0,0,1,0,0.3,0,4.4
40,35,08,40_08,40_35,low,reviewer,4.4,top,4.4,FALSE,0.9743589743589743,TRUE,0,0,1,0,1,0.15,0.1,4.5
40,35,09,40_09,40_35,none,panelist,NA,NA,4.4,FALSE,0.9743589743589743,TRUE,1,0,0,1,0,0.3,0,4.4
40,35,10,40_10,40_35,none,panelist,NA,NA,4.4,FALSE,0.9743589743589743,TRUE,1,0,0,1,0,0.3,0,4.4
40,35,11,40_11,40_35,low,panelist,NA,NA,4.4,FALSE,0.9743589743589743,TRUE,1,0,1,0,1,0.3,0.1,4.5
40,35,12,40_12,40_35,none,panelist,NA,NA,4.4,FALSE,0.9743589743589743,TRUE,1,0,0,1,1,0.3,-0.3,4.1
40,35,13,40_13,40_35,med,reviewer,4.4,top,4.4,FALSE,0.9743589743589743,TRUE,0,1,0,0,0,0.15,0,4.4
40,35,14,40_14,40_35,none,panelist,NA,NA,4.4,FALSE,0.9743589743589743,TRUE,1,0,0,1,0,0.3,0,4.4
40,35,15,40_15,40_35,none,panelist,NA,NA,4.4,FALSE,0.9743589743589743,TRUE,1,0,0,1,0,0.3,0,4.4
40,35,16,40_16,40_35,none,panelist,NA,NA,4.4,FALSE,0.9743589743589743,TRUE,1,0,0,1,1,0.3,0.3,4.7
40,36,01,40_01,40_36,none,panelist,NA,NA,3.6,TRUE,0.6153846153846154,TRUE,1,0,0,1,1,0.3,0.3,3.9
40,36,02,40_02,40_36,med,panelist,NA,NA,3.6,TRUE,0.6153846153846154,TRUE,1,1,0,0,0,0.3,0,3.6
40,36,03,40_03,40_36,low,panelist,NA,NA,3.6,TRUE,0.6153846153846154,TRUE,1,0,1,0,0,0.3,0,3.6
40,36,04,40_04,40_36,low,reviewer,3.7,top,3.6,TRUE,0.6153846153846154,TRUE,0,0,1,0,1,0.15,-0.1,3.5
40,36,05,40_05,40_36,high,panelist,NA,NA,3.6,TRUE,0.6153846153846154,TRUE,1,0,0,0,1,0.3,-0.2,3.4
40,36,06,40_06,40_36,low,panelist,NA,NA,3.6,TRUE,0.6153846153846154,TRUE,1,0,1,0,0,0.3,0,3.6
40,36,07,40_07,40_36,low,panelist,NA,NA,3.6,TRUE,0.6153846153846154,TRUE,1,0,1,0,1,0.3,0.3,3.9
40,36,08,40_08,40_36,none,panelist,NA,NA,3.6,TRUE,0.6153846153846154,TRUE,1,0,0,1,0,0.3,0,3.6
40,36,09,40_09,40_36,low,reviewer,3.4,bottom,3.6,TRUE,0.6153846153846154,TRUE,0,0,1,0,1,0.15,0.2,3.8
40,36,10,40_10,40_36,low,panelist,NA,NA,3.6,TRUE,0.6153846153846154,TRUE,1,0,1,0,0,0.3,0,3.6
40,36,11,40_11,40_36,none,panelist,NA,NA,3.6,TRUE,0.6153846153846154,TRUE,1,0,0,1,1,0.3,0.2,3.8
40,36,12,40_12,40_36,none,panelist,NA,NA,3.6,TRUE,0.6153846153846154,TRUE,1,0,0,1,0,0.3,0,3.6
40,36,13,40_13,40_36,none,reviewer,3.7,bottom,3.6,TRUE,0.6153846153846154,TRUE,0,0,0,1,0,0.15,0,3.6
40,36,14,40_14,40_36,med,panelist,NA,NA,3.6,TRUE,0.6153846153846154,TRUE,1,1,0,0,0,0.3,0,3.6
40,36,15,40_15,40_36,none,panelist,NA,NA,3.6,TRUE,0.6153846153846154,TRUE,1,0,0,1,0,0.3,0,3.6
40,36,16,40_16,40_36,none,panelist,NA,NA,3.6,TRUE,0.6153846153846154,TRUE,1,0,0,1,0,0.3,0,3.6
40,37,01,40_01,40_37,med,reviewer,3.9,bottom,3.9,TRUE,0.7435897435897436,TRUE,0,1,0,0,0,0.15,0,3.9
40,37,02,40_02,40_37,none,panelist,NA,NA,3.9,TRUE,0.7435897435897436,TRUE,1,0,0,1,0,0.3,0,3.9
40,37,03,40_03,40_37,med,panelist,NA,NA,3.9,TRUE,0.7435897435897436,TRUE,1,1,0,0,1,0.3,0.4,4.3
40,37,04,40_04,40_37,high,panelist,NA,NA,3.9,TRUE,0.7435897435897436,TRUE,1,0,0,0,0,0.3,0,3.9
40,37,05,40_05,40_37,high,reviewer,4,top,3.9,TRUE,0.7435897435897436,TRUE,0,0,0,0,1,0.15,-0.3,3.6
40,37,06,40_06,40_37,high,reviewer,3.9,bottom,3.9,TRUE,0.7435897435897436,TRUE,0,0,0,0,1,0.15,-0.1,3.8
40,37,07,40_07,40_37,none,panelist,NA,NA,3.9,TRUE,0.7435897435897436,TRUE,1,0,0,1,0,0.3,0,3.9
40,37,08,40_08,40_37,low,panelist,NA,NA,3.9,TRUE,0.7435897435897436,TRUE,1,0,1,0,0,0.3,0,3.9
40,37,09,40_09,40_37,none,panelist,NA,NA,3.9,TRUE,0.7435897435897436,TRUE,1,0,0,1,0,0.3,0,3.9
40,37,10,40_10,40_37,high,panelist,NA,NA,3.9,TRUE,0.7435897435897436,TRUE,1,0,0,0,1,0.3,0.1,4
40,37,11,40_11,40_37,none,panelist,NA,NA,3.9,TRUE,0.7435897435897436,TRUE,1,0,0,1,0,0.3,0,3.9
40,37,12,40_12,40_37,low,panelist,NA,NA,3.9,TRUE,0.7435897435897436,TRUE,1,0,1,0,0,0.3,0,3.9
40,37,13,40_13,40_37,low,panelist,NA,NA,3.9,TRUE,0.7435897435897436,TRUE,1,0,1,0,1,0.3,-0.2,3.7
40,37,14,40_14,40_37,none,panelist,NA,NA,3.9,TRUE,0.7435897435897436,TRUE,1,0,0,1,1,0.3,-0.2,3.7
40,37,15,40_15,40_37,med,panelist,NA,NA,3.9,TRUE,0.7435897435897436,TRUE,1,1,0,0,0,0.3,0,3.9
40,37,16,40_16,40_37,none,panelist,NA,NA,3.9,TRUE,0.7435897435897436,TRUE,1,0,0,1,0,0.3,0,3.9
40,38,01,40_01,40_38,high,panelist,NA,NA,3.9,TRUE,0.7435897435897436,TRUE,1,0,0,0,0,0.3,0,3.9
40,38,02,40_02,40_38,none,panelist,NA,NA,3.9,TRUE,0.7435897435897436,TRUE,1,0,0,1,0,0.3,0,3.9
40,38,03,40_03,40_38,none,panelist,NA,NA,3.9,TRUE,0.7435897435897436,TRUE,1,0,0,1,0,0.3,0,3.9
40,38,04,40_04,40_38,low,panelist,NA,NA,3.9,TRUE,0.7435897435897436,TRUE,1,0,1,0,0,0.3,0,3.9
40,38,05,40_05,40_38,none,panelist,NA,NA,3.9,TRUE,0.7435897435897436,TRUE,1,0,0,1,0,0.3,0,3.9
40,38,06,40_06,40_38,med,reviewer,3,bottom,3.9,TRUE,0.7435897435897436,TRUE,0,1,0,0,1,0.15,-0.1,3.8
40,38,07,40_07,40_38,low,panelist,NA,NA,3.9,TRUE,0.7435897435897436,TRUE,1,0,1,0,0,0.3,0,3.9
40,38,08,40_08,40_38,low,panelist,NA,NA,3.9,TRUE,0.7435897435897436,TRUE,1,0,1,0,0,0.3,0,3.9
40,38,09,40_09,40_38,low,panelist,NA,NA,3.9,TRUE,0.7435897435897436,TRUE,1,0,1,0,1,0.3,0.2,4.1
40,38,10,40_10,40_38,none,panelist,NA,NA,3.9,TRUE,0.7435897435897436,TRUE,1,0,0,1,0,0.3,0,3.9
40,38,11,40_11,40_38,none,panelist,NA,NA,3.9,TRUE,0.7435897435897436,TRUE,1,0,0,1,0,0.3,0,3.9
40,38,12,40_12,40_38,med,panelist,NA,NA,3.9,TRUE,0.7435897435897436,TRUE,1,1,0,0,0,0.3,0,3.9
40,38,13,40_13,40_38,low,panelist,NA,NA,3.9,TRUE,0.7435897435897436,TRUE,1,0,1,0,0,0.3,0,3.9
40,38,14,40_14,40_38,none,reviewer,4.4,top,3.9,TRUE,0.7435897435897436,TRUE,0,0,0,1,0,0.15,0,3.9
40,38,15,40_15,40_38,none,panelist,NA,NA,3.9,TRUE,0.7435897435897436,TRUE,1,0,0,1,0,0.3,0,3.9
40,38,16,40_16,40_38,med,reviewer,4.2,top,3.9,TRUE,0.7435897435897436,TRUE,0,1,0,0,0,0.15,0,3.9
40,39,01,40_01,40_39,none,panelist,NA,NA,4,FALSE,0.8461538461538461,TRUE,1,0,0,1,0,0.3,0,4
40,39,02,40_02,40_39,med,reviewer,4,top,4,FALSE,0.8461538461538461,TRUE,0,1,0,0,1,0.15,-0.2,3.8
40,39,03,40_03,40_39,none,panelist,NA,NA,4,FALSE,0.8461538461538461,TRUE,1,0,0,1,1,0.3,0.3,4.3
40,39,04,40_04,40_39,none,panelist,NA,NA,4,FALSE,0.8461538461538461,TRUE,1,0,0,1,0,0.3,0,4
40,39,05,40_05,40_39,none,panelist,NA,NA,4,FALSE,0.8461538461538461,TRUE,1,0,0,1,0,0.3,0,4
40,39,06,40_06,40_39,none,panelist,NA,NA,4,FALSE,0.8461538461538461,TRUE,1,0,0,1,0,0.3,0,4
40,39,07,40_07,40_39,low,panelist,NA,NA,4,FALSE,0.8461538461538461,TRUE,1,0,1,0,0,0.3,0,4
40,39,08,40_08,40_39,none,panelist,NA,NA,4,FALSE,0.8461538461538461,TRUE,1,0,0,1,0,0.3,0,4
40,39,09,40_09,40_39,none,panelist,NA,NA,4,FALSE,0.8461538461538461,TRUE,1,0,0,1,0,0.3,0,4
40,39,10,40_10,40_39,none,panelist,NA,NA,4,FALSE,0.8461538461538461,TRUE,1,0,0,1,1,0.3,0.2,4.2
40,39,11,40_11,40_39,none,panelist,NA,NA,4,FALSE,0.8461538461538461,TRUE,1,0,0,1,0,0.3,0,4
40,39,12,40_12,40_39,none,reviewer,4.1,top,4,FALSE,0.8461538461538461,TRUE,0,0,0,1,0,0.15,0,4
40,39,13,40_13,40_39,low,reviewer,4,top,4,FALSE,0.8461538461538461,TRUE,0,0,1,0,0,0.15,0,4
40,39,14,40_14,40_39,med,panelist,NA,NA,4,FALSE,0.8461538461538461,TRUE,1,1,0,0,0,0.3,0,4
40,39,15,40_15,40_39,none,panelist,NA,NA,4,FALSE,0.8461538461538461,TRUE,1,0,0,1,1,0.3,0.1,4.1
40,39,16,40_16,40_39,none,panelist,NA,NA,4,FALSE,0.8461538461538461,TRUE,1,0,0,1,0,0.3,0,4
41,2,01,41_01,41_2,low,panelist,NA,NA,3.9,FALSE,0.5714285714285714,TRUE,1,0,1,0,1,0.3,0.1,4
41,2,02,41_02,41_2,low,panelist,NA,NA,3.9,FALSE,0.5714285714285714,TRUE,1,0,1,0,0,0.3,0,3.9
41,2,03,41_03,41_2,low,panelist,NA,NA,3.9,FALSE,0.5714285714285714,TRUE,1,0,1,0,1,0.3,0.2,4.1
41,2,04,41_04,41_2,none,panelist,NA,NA,3.9,FALSE,0.5714285714285714,TRUE,1,0,0,1,1,0.3,-0.3,3.6
41,2,05,41_05,41_2,low,reviewer,3.8,top,3.9,FALSE,0.5714285714285714,TRUE,0,0,1,0,0,0.15,0,3.9
41,2,06,41_06,41_2,none,panelist,NA,NA,3.9,FALSE,0.5714285714285714,TRUE,1,0,0,1,0,0.3,0,3.9
41,2,07,41_07,41_2,none,reviewer,4,top,3.9,FALSE,0.5714285714285714,TRUE,0,0,0,1,0,0.15,0,3.9
41,2,08,41_08,41_2,none,panelist,NA,NA,3.9,FALSE,0.5714285714285714,TRUE,1,0,0,1,0,0.3,0,3.9
41,2,09,41_09,41_2,med,reviewer,3.9,top,3.9,FALSE,0.5714285714285714,TRUE,0,1,0,0,1,0.15,0.1,4
41,4,01,41_01,41_4,low,reviewer,4.5,top,4.5,FALSE,0.8928571428571429,TRUE,0,0,1,0,1,0.15,-0.1,4.4
41,4,02,41_02,41_4,none,panelist,NA,NA,4.5,FALSE,0.8928571428571429,TRUE,1,0,0,1,1,0.3,-0.3,4.2
41,4,03,41_03,41_4,none,reviewer,4.5,top,4.5,FALSE,0.8928571428571429,TRUE,0,0,0,1,1,0.15,-0.5,4
41,4,04,41_04,41_4,low,panelist,NA,NA,4.5,FALSE,0.8928571428571429,TRUE,1,0,1,0,0,0.3,0,4.5
41,4,05,41_05,41_4,none,panelist,NA,NA,4.5,FALSE,0.8928571428571429,TRUE,1,0,0,1,0,0.3,0,4.5
41,4,06,41_06,41_4,none,panelist,NA,NA,4.5,FALSE,0.8928571428571429,TRUE,1,0,0,1,0,0.3,0,4.5
41,4,07,41_07,41_4,none,reviewer,4.4,top,4.5,FALSE,0.8928571428571429,TRUE,0,0,0,1,0,0.15,0,4.5
41,4,08,41_08,41_4,low,panelist,NA,NA,4.5,FALSE,0.8928571428571429,TRUE,1,0,1,0,1,0.3,-0.1,4.4
41,4,09,41_09,41_4,low,panelist,NA,NA,4.5,FALSE,0.8928571428571429,TRUE,1,0,1,0,1,0.3,0.4,4.9
41,5,01,41_01,41_5,low,panelist,NA,NA,4,TRUE,0.6428571428571429,TRUE,1,0,1,0,1,0.3,-0.2,3.8
41,5,02,41_02,41_5,med,reviewer,4.4,top,4,TRUE,0.6428571428571429,TRUE,0,1,0,0,0,0.15,0,4
41,5,03,41_03,41_5,none,panelist,NA,NA,4,TRUE,0.6428571428571429,TRUE,1,0,0,1,0,0.3,0,4
41,5,04,41_04,41_5,low,reviewer,3.9,bottom,4,TRUE,0.6428571428571429,TRUE,0,0,1,0,0,0.15,0,4
41,5,05,41_05,41_5,none,panelist,NA,NA,4,TRUE,0.6428571428571429,TRUE,1,0,0,1,0,0.3,0,4
41,5,06,41_06,41_5,none,panelist,NA,NA,4,TRUE,0.6428571428571429,TRUE,1,0,0,1,0,0.3,0,4
41,5,07,41_07,41_5,med,reviewer,3.7,bottom,4,TRUE,0.6428571428571429,TRUE,0,1,0,0,1,0.15,0.1,4.1
41,5,08,41_08,41_5,none,panelist,NA,NA,4,TRUE,0.6428571428571429,TRUE,1,0,0,1,0,0.3,0,4
41,5,09,41_09,41_5,low,panelist,NA,NA,4,TRUE,0.6428571428571429,TRUE,1,0,1,0,0,0.3,0,4
41,6,01,41_01,41_6,high,panelist,NA,NA,4.1,TRUE,0.7857142857142857,TRUE,1,0,0,0,0,0.3,0,4.1
41,6,02,41_02,41_6,high,reviewer,4.1,top,4.1,TRUE,0.7857142857142857,TRUE,0,0,0,0,0,0.15,0,4.1
41,6,03,41_03,41_6,med,reviewer,4.3,top,4.1,TRUE,0.7857142857142857,TRUE,0,1,0,0,1,0.15,-0.1,4
41,6,04,41_04,41_6,med,panelist,NA,NA,4.1,TRUE,0.7857142857142857,TRUE,1,1,0,0,0,0.3,0,4.1
41,6,05,41_05,41_6,none,panelist,NA,NA,4.1,TRUE,0.7857142857142857,TRUE,1,0,0,1,0,0.3,0,4.1
41,6,06,41_06,41_6,med,panelist,NA,NA,4.1,TRUE,0.7857142857142857,TRUE,1,1,0,0,0,0.3,0,4.1
41,6,07,41_07,41_6,none,panelist,NA,NA,4.1,TRUE,0.7857142857142857,TRUE,1,0,0,1,0,0.3,0,4.1
41,6,08,41_08,41_6,med,reviewer,4,bottom,4.1,TRUE,0.7857142857142857,TRUE,0,1,0,0,0,0.15,0,4.1
41,6,09,41_09,41_6,med,panelist,NA,NA,4.1,TRUE,0.7857142857142857,TRUE,1,1,0,0,1,0.3,-0.1,4
41,7,01,41_01,41_7,none,panelist,NA,NA,4.5,FALSE,0.8928571428571429,TRUE,1,0,0,1,0,0.3,0,4.5
41,7,02,41_02,41_7,none,panelist,NA,NA,4.5,FALSE,0.8928571428571429,TRUE,1,0,0,1,0,0.3,0,4.5
41,7,03,41_03,41_7,low,panelist,NA,NA,4.5,FALSE,0.8928571428571429,TRUE,1,0,1,0,0,0.3,0,4.5
41,7,04,41_04,41_7,high,reviewer,4.6,top,4.5,FALSE,0.8928571428571429,TRUE,0,0,0,0,0,0.15,0,4.5
41,7,05,41_05,41_7,none,panelist,NA,NA,4.5,FALSE,0.8928571428571429,TRUE,1,0,0,1,0,0.3,0,4.5
41,7,06,41_06,41_7,high,reviewer,4.7,top,4.5,FALSE,0.8928571428571429,TRUE,0,0,0,0,1,0.15,-0.2,4.3
41,7,07,41_07,41_7,none,panelist,NA,NA,4.5,FALSE,0.8928571428571429,TRUE,1,0,0,1,0,0.3,0,4.5
41,7,08,41_08,41_7,high,panelist,NA,NA,4.5,FALSE,0.8928571428571429,TRUE,1,0,0,0,1,0.3,0.1,4.6
41,7,09,41_09,41_7,high,reviewer,4.1,top,4.5,FALSE,0.8928571428571429,TRUE,0,0,0,0,0,0.15,0,4.5
41,9,01,41_01,41_9,high,panelist,NA,NA,4,FALSE,0.6428571428571429,TRUE,1,0,0,0,0,0.3,0,4
41,9,02,41_02,41_9,none,reviewer,4,top,4,FALSE,0.6428571428571429,TRUE,0,0,0,1,0,0.15,0,4
41,9,03,41_03,41_9,low,panelist,NA,NA,4,FALSE,0.6428571428571429,TRUE,1,0,1,0,0,0.3,0,4
41,9,04,41_04,41_9,low,panelist,NA,NA,4,FALSE,0.6428571428571429,TRUE,1,0,1,0,0,0.3,0,4
41,9,05,41_05,41_9,low,panelist,NA,NA,4,FALSE,0.6428571428571429,TRUE,1,0,1,0,0,0.3,0,4
41,9,06,41_06,41_9,med,reviewer,4,top,4,FALSE,0.6428571428571429,TRUE,0,1,0,0,0,0.15,0,4
41,9,07,41_07,41_9,low,panelist,NA,NA,4,FALSE,0.6428571428571429,TRUE,1,0,1,0,0,0.3,0,4
41,9,08,41_08,41_9,low,reviewer,4,top,4,FALSE,0.6428571428571429,TRUE,0,0,1,0,1,0.15,-0.2,3.8
41,9,09,41_09,41_9,low,panelist,NA,NA,4,FALSE,0.6428571428571429,TRUE,1,0,1,0,0,0.3,0,4
41,12,01,41_01,41_12,med,reviewer,3.7,bottom,4,TRUE,0.6428571428571429,TRUE,0,1,0,0,0,0.15,0,4
41,12,02,41_02,41_12,none,panelist,NA,NA,4,TRUE,0.6428571428571429,TRUE,1,0,0,1,0,0.3,0,4
41,12,03,41_03,41_12,none,reviewer,4.1,top,4,TRUE,0.6428571428571429,TRUE,0,0,0,1,1,0.15,-0.1,3.9
41,12,04,41_04,41_12,none,panelist,NA,NA,4,TRUE,0.6428571428571429,TRUE,1,0,0,1,0,0.3,0,4
41,12,05,41_05,41_12,none,panelist,NA,NA,4,TRUE,0.6428571428571429,TRUE,1,0,0,1,1,0.3,0.1,4.1
41,12,06,41_06,41_12,low,panelist,NA,NA,4,TRUE,0.6428571428571429,TRUE,1,0,1,0,0,0.3,0,4
41,12,07,41_07,41_12,low,reviewer,4.1,bottom,4,TRUE,0.6428571428571429,TRUE,0,0,1,0,0,0.15,0,4
41,12,08,41_08,41_12,none,panelist,NA,NA,4,TRUE,0.6428571428571429,TRUE,1,0,0,1,0,0.3,0,4
41,12,09,41_09,41_12,none,panelist,NA,NA,4,TRUE,0.6428571428571429,TRUE,1,0,0,1,0,0.3,0,4
41,13,01,41_01,41_13,med,panelist,NA,NA,4.3,FALSE,0.8571428571428571,TRUE,1,1,0,0,1,0.3,0.5,4.8
41,13,02,41_02,41_13,low,panelist,NA,NA,4.3,FALSE,0.8571428571428571,TRUE,1,0,1,0,0,0.3,0,4.3
41,13,03,41_03,41_13,none,panelist,NA,NA,4.3,FALSE,0.8571428571428571,TRUE,1,0,0,1,0,0.3,0,4.3
41,13,04,41_04,41_13,high,reviewer,4.4,top,4.3,FALSE,0.8571428571428571,TRUE,0,0,0,0,0,0.15,0,4.3
41,13,05,41_05,41_13,none,panelist,NA,NA,4.3,FALSE,0.8571428571428571,TRUE,1,0,0,1,1,0.3,0.2,4.5
41,13,06,41_06,41_13,none,panelist,NA,NA,4.3,FALSE,0.8571428571428571,TRUE,1,0,0,1,0,0.3,0,4.3
41,13,07,41_07,41_13,med,reviewer,4.3,top,4.3,FALSE,0.8571428571428571,TRUE,0,1,0,0,1,0.15,-0.2,4.1
41,13,08,41_08,41_13,low,reviewer,4.2,top,4.3,FALSE,0.8571428571428571,TRUE,0,0,1,0,0,0.15,0,4.3
41,13,09,41_09,41_13,low,panelist,NA,NA,4.3,FALSE,0.8571428571428571,TRUE,1,0,1,0,1,0.3,0.2,4.5
41,14,01,41_01,41_14,low,panelist,NA,NA,4.1,TRUE,0.7857142857142857,TRUE,1,0,1,0,0,0.3,0,4.1
41,14,02,41_02,41_14,med,reviewer,4.7,top,4.1,TRUE,0.7857142857142857,TRUE,0,1,0,0,0,0.15,0,4.1
41,14,03,41_03,41_14,low,reviewer,2.7,bottom,4.1,TRUE,0.7857142857142857,TRUE,0,0,1,0,0,0.15,0,4.1
41,14,04,41_04,41_14,none,panelist,NA,NA,4.1,TRUE,0.7857142857142857,TRUE,1,0,0,1,0,0.3,0,4.1
41,14,05,41_05,41_14,low,panelist,NA,NA,4.1,TRUE,0.7857142857142857,TRUE,1,0,1,0,1,0.3,-0.2,3.9
41,14,06,41_06,41_14,none,panelist,NA,NA,4.1,TRUE,0.7857142857142857,TRUE,1,0,0,1,0,0.3,0,4.1
41,14,07,41_07,41_14,med,panelist,NA,NA,4.1,TRUE,0.7857142857142857,TRUE,1,1,0,0,0,0.3,0,4.1
41,14,08,41_08,41_14,low,panelist,NA,NA,4.1,TRUE,0.7857142857142857,TRUE,1,0,1,0,1,0.3,0.4,4.5
41,14,09,41_09,41_14,med,reviewer,4.8,top,4.1,TRUE,0.7857142857142857,TRUE,0,1,0,0,0,0.15,0,4.1
41,15,01,41_01,41_15,none,panelist,NA,NA,4.5,FALSE,0.8928571428571429,TRUE,1,0,0,1,0,0.3,0,4.5
41,15,02,41_02,41_15,med,panelist,NA,NA,4.5,FALSE,0.8928571428571429,TRUE,1,1,0,0,0,0.3,0,4.5
41,15,03,41_03,41_15,low,reviewer,4.5,top,4.5,FALSE,0.8928571428571429,TRUE,0,0,1,0,0,0.15,0,4.5
41,15,04,41_04,41_15,low,panelist,NA,NA,4.5,FALSE,0.8928571428571429,TRUE,1,0,1,0,0,0.3,0,4.5
41,15,05,41_05,41_15,high,reviewer,4.4,top,4.5,FALSE,0.8928571428571429,TRUE,0,0,0,0,0,0.15,0,4.5
41,15,06,41_06,41_15,med,panelist,NA,NA,4.5,FALSE,0.8928571428571429,TRUE,1,1,0,0,1,0.3,-0.3,4.2
41,15,07,41_07,41_15,med,reviewer,4.5,top,4.5,FALSE,0.8928571428571429,TRUE,0,1,0,0,0,0.15,0,4.5
41,15,08,41_08,41_15,low,panelist,NA,NA,4.5,FALSE,0.8928571428571429,TRUE,1,0,1,0,0,0.3,0,4.5
41,15,09,41_09,41_15,med,panelist,NA,NA,4.5,FALSE,0.8928571428571429,TRUE,1,1,0,0,0,0.3,0,4.5
41,22,01,41_01,41_22,low,panelist,NA,NA,4,TRUE,0.6428571428571429,TRUE,1,0,1,0,0,0.3,0,4
41,22,02,41_02,41_22,low,panelist,NA,NA,4,TRUE,0.6428571428571429,TRUE,1,0,1,0,1,0.3,-0.4,3.6
41,22,03,41_03,41_22,high,reviewer,4.2,top,4,TRUE,0.6428571428571429,TRUE,0,0,0,0,0,0.15,0,4
41,22,04,41_04,41_22,low,panelist,NA,NA,4,TRUE,0.6428571428571429,TRUE,1,0,1,0,1,0.3,-0.3,3.7
41,22,05,41_05,41_22,none,panelist,NA,NA,4,TRUE,0.6428571428571429,TRUE,1,0,0,1,0,0.3,0,4
41,22,06,41_06,41_22,low,panelist,NA,NA,4,TRUE,0.6428571428571429,TRUE,1,0,1,0,0,0.3,0,4
41,22,07,41_07,41_22,med,reviewer,3.4,bottom,4,TRUE,0.6428571428571429,TRUE,0,1,0,0,0,0.15,0,4
41,22,08,41_08,41_22,none,reviewer,4.3,top,4,TRUE,0.6428571428571429,TRUE,0,0,0,1,0,0.15,0,4
41,22,09,41_09,41_22,none,panelist,NA,NA,4,TRUE,0.6428571428571429,TRUE,1,0,0,1,0,0.3,0,4
41,26,01,41_01,41_26,none,panelist,NA,NA,4.7,FALSE,1,TRUE,1,0,0,1,0,0.3,0,4.7
41,26,02,41_02,41_26,none,panelist,NA,NA,4.7,FALSE,1,TRUE,1,0,0,1,1,0.3,-0.1,4.6
41,26,03,41_03,41_26,low,panelist,NA,NA,4.7,FALSE,1,TRUE,1,0,1,0,0,0.3,0,4.7
41,26,04,41_04,41_26,none,panelist,NA,NA,4.7,FALSE,1,TRUE,1,0,0,1,0,0.3,0,4.7
41,26,05,41_05,41_26,none,panelist,NA,NA,4.7,FALSE,1,TRUE,1,0,0,1,0,0.3,0,4.7
41,26,06,41_06,41_26,med,reviewer,4.7,top,4.7,FALSE,1,TRUE,0,1,0,0,0,0.15,0,4.7
41,26,07,41_07,41_26,high,reviewer,4.6,top,4.7,FALSE,1,TRUE,0,0,0,0,1,0.15,-0.1,4.6
41,26,08,41_08,41_26,high,reviewer,4.7,top,4.7,FALSE,1,TRUE,0,0,0,0,1,0.15,-0.2,4.5
41,26,09,41_09,41_26,none,panelist,NA,NA,4.7,FALSE,1,TRUE,1,0,0,1,1,0.3,0.2,4.9
42,2,01,42_01,42_2,none,panelist,NA,NA,4.1,FALSE,0.7560975609756098,TRUE,1,0,0,1,0,0.3,0,4.1
42,2,02,42_02,42_2,low,panelist,NA,NA,4.1,FALSE,0.7560975609756098,TRUE,1,0,1,0,0,0.3,0,4.1
42,2,03,42_03,42_2,low,panelist,NA,NA,4.1,FALSE,0.7560975609756098,TRUE,1,0,1,0,0,0.3,0,4.1
42,2,04,42_04,42_2,none,panelist,NA,NA,4.1,FALSE,0.7560975609756098,TRUE,1,0,0,1,0,0.3,0,4.1
42,2,05,42_05,42_2,med,panelist,NA,NA,4.1,FALSE,0.7560975609756098,TRUE,1,1,0,0,1,0.3,-0.2,3.9
42,2,06,42_06,42_2,low,panelist,NA,NA,4.1,FALSE,0.7560975609756098,TRUE,1,0,1,0,0,0.3,0,4.1
42,2,07,42_07,42_2,med,panelist,NA,NA,4.1,FALSE,0.7560975609756098,TRUE,1,1,0,0,1,0.3,0.2,4.3
42,2,08,42_08,42_2,none,panelist,NA,NA,4.1,FALSE,0.7560975609756098,TRUE,1,0,0,1,0,0.3,0,4.1
42,2,09,42_09,42_2,med,reviewer,4.1,top,4.1,FALSE,0.7560975609756098,TRUE,0,1,0,0,0,0.15,0,4.1
42,2,10,42_10,42_2,med,reviewer,4,top,4.1,FALSE,0.7560975609756098,TRUE,0,1,0,0,0,0.15,0,4.1
