cmte,app,memno,cid,job,exp,init_score,consensus,panelist,exp_high,exp_low,exp_none,deviated,deviation,score
45,6,22,45_22,reviewer,none,3.8,3.8,0,0,0,1,0,0,3.8
45,6,23,45_23,reviewer,none,3.8,3.8,0,0,0,1,1,0.1,3.9
45,6,24,45_24,panelist,low,NA,3.8,1,0,1,0,0,0,3.8
45,9,01,45_01,panelist,low,NA,4.1,1,0,1,0,0,0,4.1
45,9,02,45_02,panelist,none,NA,4.1,1,0,0,1,0,0,4.1
45,9,03,45_03,panelist,low,NA,4.1,1,0,1,0,0,0,4.1
45,9,04,45_04,panelist,none,NA,4.1,1,0,0,1,1,0.1,4.2
45,9,05,45_05,panelist,none,NA,4.1,1,0,0,1,1,-0.2,3.9
45,9,06,45_06,panelist,high,NA,4.1,1,1,0,0,0,0,4.1
45,9,07,45_07,panelist,none,NA,4.1,1,0,0,1,1,-0.2,3.9
45,9,08,45_08,panelist,low,NA,4.1,1,0,1,0,0,0,4.1
45,9,09,45_09,panelist,low,NA,4.1,1,0,1,0,1,0.1,4.2
45,9,10,45_10,panelist,high,NA,4.1,1,1,0,0,0,0,4.1
45,9,11,45_11,panelist,none,NA,4.1,1,0,0,1,0,0,4.1
45,9,12,45_12,reviewer,med,4,4.1,0,0,0,0,0,0,4.1
45,9,13,45_13,reviewer,none,4.2,4.1,0,0,0,1,1,-0.3,3.8
45,9,14,45_14,panelist,none,NA,4.1,1,0,0,1,0,0,4.1
45,9,15,45_15,panelist,low,NA,4.1,1,0,1,0,0,0,4.1
45,9,16,45_16,reviewer,none,4.2,4.1,0,0,0,1,0,0,4.1
45,9,17,45_17,panelist,low,NA,4.1,1,0,1,0,1,-0.1,4
45,9,18,45_18,panelist,med,NA,4.1,1,0,0,0,1,0.1,4.2
45,9,19,45_19,panelist,med,NA,4.1,1,0,0,0,0,0,4.1
45,9,20,45_20,panelist,none,NA,4.1,1,0,0,1,1,0.2,4.3
45,9,21,45_21,panelist,med,NA,4.1,1,0,0,0,0,0,4.1
45,9,22,45_22,panelist,none,NA,4.1,1,0,0,1,0,0,4.1
45,9,23,45_23,panelist,low,NA,4.1,1,0,1,0,1,-0.1,4
45,9,24,45_24,panelist,med,NA,4.1,1,0,0,0,0,0,4.1
45,11,01,45_01,panelist,low,NA,4.4,1,0,1,0,1,0.4,4.8
45,11,02,45_02,panelist,none,NA,4.4,1,0,0,1,0,0,4.4
45,11,03,45_03,panelist,med,NA,4.4,1,0,0,0,0,0,4.4
45,11,04,45_04,reviewer,high,4.3,4.4,0,1,0,0,1,-0.3,4.1
45,11,05,45_05,panelist,high,NA,4.4,1,1,0,0,1,-0.1,4.3
45,11,06,45_06,panelist,none,NA,4.4,1,0,0,1,0,0,4.4
45,11,07,45_07,panelist,none,NA,4.4,1,0,0,1,1,-0.2,4.2
45,11,08,45_08,panelist,low,NA,4.4,1,0,1,0,1,-0.1,4.3
45,11,09,45_09,panelist,none,NA,4.4,1,0,0,1,0,0,4.4
45,11,10,45_10,panelist,none,NA,4.4,1,0,0,1,1,0.2,4.6
45,11,11,45_11,reviewer,none,4.5,4.4,0,0,0,1,1,-0.2,4.2
45,11,12,45_12,panelist,low,NA,4.4,1,0,1,0,0,0,4.4
45,11,13,45_13,panelist,med,NA,4.4,1,0,0,0,0,0,4.4
45,11,14,45_14,panelist,med,NA,4.4,1,0,0,0,0,0,4.4
45,11,15,45_15,panelist,none,NA,4.4,1,0,0,1,1,0.1,4.5
45,11,16,45_16,panelist,none,NA,4.4,1,0,0,1,0,0,4.4
45,11,17,45_17,panelist,low,NA,4.4,1,0,1,0,1,-0.3,4.1
45,11,18,45_18,panelist,low,NA,4.4,1,0,1,0,0,0,4.4
45,11,19,45_19,panelist,none,NA,4.4,1,0,0,1,0,0,4.4
45,11,20,45_20,panelist,low,NA,4.4,1,0,1,0,0,0,4.4
45,11,21,45_21,panelist,low,NA,4.4,1,0,1,0,1,-0.1,4.3
45,11,22,45_22,panelist,med,NA,4.4,1,0,0,0,1,-0.2,4.2
45,11,23,45_23,reviewer,none,4.4,4.4,0,0,0,1,1,0.2,4.6
45,11,24,45_24,panelist,med,NA,4.4,1,0,0,0,1,-0.1,4.3
45,14,01,45_01,panelist,high,NA,4.1,1,1,0,0,0,0,4.1
45,14,02,45_02,panelist,med,NA,4.1,1,0,0,0,0,0,4.1
45,14,03,45_03,panelist,high,NA,4.1,1,1,0,0,0,0,4.1
45,14,04,45_04,panelist,none,NA,4.1,1,0,0,1,0,0,4.1
45,14,05,45_05,panelist,low,NA,4.1,1,0,1,0,0,0,4.1
45,14,06,45_06,panelist,med,NA,4.1,1,0,0,0,0,0,4.1
45,14,07,45_07,panelist,low,NA,4.1,1,0,1,0,1,-0.1,4
45,14,08,45_08,panelist,low,NA,4.1,1,0,1,0,0,0,4.1
45,14,09,45_09,panelist,low,NA,4.1,1,0,1,0,0,0,4.1
45,14,10,45_10,panelist,none,NA,4.1,1,0,0,1,1,-0.1,4
45,14,11,45_11,panelist,none,NA,4.1,1,0,0,1,0,0,4.1
45,14,12,45_12,panelist,med,NA,4.1,1,0,0,0,0,0,4.1
45,14,13,45_13,panelist,none,NA,4.1,1,0,0,1,1,-0.1,4
45,14,14,45_14,panelist,none,NA,4.1,1,0,0,1,0,0,4.1
45,14,15,45_15,panelist,low,NA,4.1,1,0,1,0,0,0,4.1
45,14,16,45_16,panelist,none,NA,4.1,1,0,0,1,1,0.1,4.2
45,14,17,45_17,reviewer,none,4.1,4.1,0,0,0,1,0,0,4.1
45,14,18,45_18,panelist,med,NA,4.1,1,0,0,0,0,0,4.1
45,14,19,45_19,panelist,low,NA,4.1,1,0,1,0,1,-0.1,4
45,14,20,45_20,reviewer,none,4.1,4.1,0,0,0,1,0,0,4.1
45,14,21,45_21,panelist,none,NA,4.1,1,0,0,1,1,-0.1,4
45,14,22,45_22,panelist,med,NA,4.1,1,0,0,0,0,0,4.1
45,14,23,45_23,panelist,none,NA,4.1,1,0,0,1,1,-0.2,3.9
45,14,24,45_24,reviewer,low,4.1,4.1,0,0,1,0,1,0.1,4.2
45,15,01,45_01,panelist,none,NA,3.6,1,0,0,1,1,0.4,4
45,15,02,45_02,panelist,low,NA,3.6,1,0,1,0,0,0,3.6
45,15,03,45_03,reviewer,med,3.7,3.6,0,0,0,0,0,0,3.6
45,15,04,45_04,panelist,low,NA,3.6,1,0,1,0,0,0,3.6
45,15,05,45_05,panelist,none,NA,3.6,1,0,0,1,1,0.2,3.8
45,15,06,45_06,panelist,none,NA,3.6,1,0,0,1,0,0,3.6
45,15,07,45_07,panelist,low,NA,3.6,1,0,1,0,1,0.2,3.8
45,15,08,45_08,panelist,none,NA,3.6,1,0,0,1,1,-0.1,3.5
45,15,09,45_09,panelist,none,NA,3.6,1,0,0,1,0,0,3.6
45,15,10,45_10,panelist,none,NA,3.6,1,0,0,1,0,0,3.6
45,15,11,45_11,panelist,low,NA,3.6,1,0,1,0,1,0.3,3.9
45,15,12,45_12,panelist,high,NA,3.6,1,1,0,0,0,0,3.6
45,15,13,45_13,panelist,none,NA,3.6,1,0,0,1,0,0,3.6
45,15,14,45_14,panelist,low,NA,3.6,1,0,1,0,1,-0.2,3.4
45,15,15,45_15,panelist,med,NA,3.6,1,0,0,0,0,0,3.6
45,15,16,45_16,panelist,med,NA,3.6,1,0,0,0,0,0,3.6
45,15,17,45_17,panelist,none,NA,3.6,1,0,0,1,1,0.1,3.7
45,15,18,45_18,panelist,low,NA,3.6,1,0,1,0,1,0.3,3.9
45,15,19,45_19,panelist,med,NA,3.6,1,0,0,0,0,0,3.6
45,15,20,45_20,panelist,med,NA,3.6,1,0,0,0,0,0,3.6
45,15,21,45_21,panelist,high,NA,3.6,1,1,0,0,1,0.2,3.8
45,15,22,45_22,panelist,low,NA,3.6,1,0,1,0,1,0.3,3.9
45,15,23,45_23,reviewer,none,3.6,3.6,0,0,0,1,1,0.3,3.9
45,15,24,45_24,reviewer,none,3.5,3.6,0,0,0,1,0,0,3.6
45,17,01,45_01,panelist,med,NA,3.8,1,0,0,0,0,0,3.8
45,17,02,45_02,panelist,med,NA,3.8,1,0,0,0,0,0,3.8
45,17,03,45_03,reviewer,low,3.9,3.8,0,0,1,0,1,-0.1,3.7
45,17,04,45_04,panelist,med,NA,3.8,1,0,0,0,1,-0.2,3.6
45,17,05,45_05,panelist,high,NA,3.8,1,1,0,0,1,0.3,4.1
45,17,06,45_06,reviewer,none,4.2,3.8,0,0,0,1,0,0,3.8
45,17,07,45_07,panelist,none,NA,3.8,1,0,0,1,1,-0.2,3.6
45,17,08,45_08,panelist,none,NA,3.8,1,0,0,1,1,-0.2,3.6
45,17,09,45_09,panelist,none,NA,3.8,1,0,0,1,0,0,3.8
45,17,10,45_10,panelist,low,NA,3.8,1,0,1,0,0,0,3.8
45,17,11,45_11,panelist,none,NA,3.8,1,0,0,1,0,0,3.8
45,17,12,45_12,panelist,low,NA,3.8,1,0,1,0,1,0.2,4
45,17,13,45_13,panelist,none,NA,3.8,1,0,0,1,0,0,3.8
45,17,14,45_14,panelist,none,NA,3.8,1,0,0,1,0,0,3.8
45,17,15,45_15,reviewer,med,3.4,3.8,0,0,0,0,0,0,3.8
45,17,16,45_16,panelist,low,NA,3.8,1,0,1,0,1,0.1,3.9
45,17,17,45_17,panelist,none,NA,3.8,1,0,0,1,0,0,3.8
45,17,18,45_18,panelist,none,NA,3.8,1,0,0,1,0,0,3.8
45,17,19,45_19,panelist,med,NA,3.8,1,0,0,0,0,0,3.8
45,17,20,45_20,panelist,low,NA,3.8,1,0,1,0,0,0,3.8
45,17,21,45_21,panelist,low,NA,3.8,1,0,1,0,1,0.2,4
45,17,22,45_22,panelist,high,NA,3.8,1,1,0,0,1,0.2,4
45,17,23,45_23,panelist,low,NA,3.8,1,0,1,0,0,0,3.8
45,17,24,45_24,panelist,none,NA,3.8,1,0,0,1,0,0,3.8
45,18,01,45_01,panelist,none,NA,3.5,1,0,0,1,0,0,3.5
45,18,02,45_02,panelist,low,NA,3.5,1,0,1,0,1,0.1,3.6
45,18,03,45_03,panelist,none,NA,3.5,1,0,0,1,1,-0.1,3.4
45,18,04,45_04,panelist,med,NA,3.5,1,0,0,0,0,0,3.5
45,18,05,45_05,panelist,none,NA,3.5,1,0,0,1,1,0.3,3.8
45,18,06,45_06,panelist,low,NA,3.5,1,0,1,0,0,0,3.5
45,18,07,45_07,panelist,med,NA,3.5,1,0,0,0,0,0,3.5
45,18,08,45_08,panelist,low,NA,3.5,1,0,1,0,0,0,3.5
45,18,09,45_09,panelist,none,NA,3.5,1,0,0,1,0,0,3.5
45,18,10,45_10,panelist,low,NA,3.5,1,0,1,0,0,0,3.5
45,18,11,45_11,panelist,low,NA,3.5,1,0,1,0,0,0,3.5
45,18,12,45_12,panelist,none,NA,3.5,1,0,0,1,1,0.1,3.6
45,18,13,45_13,panelist,none,NA,3.5,1,0,0,1,1,-0.2,3.3
45,18,14,45_14,panelist,med,NA,3.5,1,0,0,0,1,-0.1,3.4
45,18,15,45_15,panelist,med,NA,3.5,1,0,0,0,0,0,3.5
45,18,16,45_16,reviewer,high,3.3,3.5,0,1,0,0,0,0,3.5
45,18,17,45_17,panelist,low,NA,3.5,1,0,1,0,1,-0.1,3.4
45,18,18,45_18,reviewer,high,3.5,3.5,0,1,0,0,0,0,3.5
45,18,19,45_19,panelist,none,NA,3.5,1,0,0,1,0,0,3.5
45,18,20,45_20,panelist,none,NA,3.5,1,0,0,1,0,0,3.5
45,18,21,45_21,panelist,low,NA,3.5,1,0,1,0,1,0.1,3.6
45,18,22,45_22,panelist,none,NA,3.5,1,0,0,1,1,0.1,3.6
45,18,23,45_23,reviewer,med,3.7,3.5,0,0,0,0,1,0.1,3.6
45,18,24,45_24,panelist,none,NA,3.5,1,0,0,1,0,0,3.5
45,22,01,45_01,panelist,med,NA,3.7,1,0,0,0,1,0.3,4
45,22,02,45_02,panelist,none,NA,3.7,1,0,0,1,0,0,3.7
45,22,03,45_03,panelist,none,NA,3.7,1,0,0,1,0,0,3.7
45,22,04,45_04,panelist,med,NA,3.7,1,0,0,0,0,0,3.7
45,22,05,45_05,reviewer,low,3.8,3.7,0,0,1,0,1,0.1,3.8
45,22,06,45_06,panelist,low,NA,3.7,1,0,1,0,1,-0.1,3.6
45,22,07,45_07,panelist,none,NA,3.7,1,0,0,1,0,0,3.7
45,22,08,45_08,panelist,low,NA,3.7,1,0,1,0,1,-0.1,3.6
45,22,09,45_09,panelist,none,NA,3.7,1,0,0,1,0,0,3.7
45,22,10,45_10,panelist,none,NA,3.7,1,0,0,1,0,0,3.7
45,22,11,45_11,reviewer,low,3.5,3.7,0,0,1,0,0,0,3.7
45,22,12,45_12,panelist,none,NA,3.7,1,0,0,1,0,0,3.7
45,22,13,45_13,panelist,none,NA,3.7,1,0,0,1,0,0,3.7
45,22,14,45_14,panelist,med,NA,3.7,1,0,0,0,0,0,3.7
45,22,15,45_15,panelist,high,NA,3.7,1,1,0,0,0,0,3.7
45,22,16,45_16,panelist,high,NA,3.7,1,1,0,0,1,-0.1,3.6
45,22,17,45_17,panelist,none,NA,3.7,1,0,0,1,0,0,3.7
45,22,18,45_18,panelist,low,NA,3.7,1,0,1,0,0,0,3.7
45,22,19,45_19,panelist,med,NA,3.7,1,0,0,0,0,0,3.7
45,22,20,45_20,panelist,med,NA,3.7,1,0,0,0,0,0,3.7
45,22,21,45_21,panelist,none,NA,3.7,1,0,0,1,1,0.2,3.9
45,22,22,45_22,panelist,low,NA,3.7,1,0,1,0,0,0,3.7
45,22,23,45_23,panelist,low,NA,3.7,1,0,1,0,1,0.3,4
45,22,24,45_24,reviewer,none,3.7,3.7,0,0,0,1,1,-0.1,3.6
45,25,01,45_01,panelist,none,NA,4.1,1,0,0,1,0,0,4.1
45,25,02,45_02,panelist,med,NA,4.1,1,0,0,0,0,0,4.1
45,25,03,45_03,panelist,med,NA,4.1,1,0,0,0,1,-0.1,4
45,25,04,45_04,panelist,low,NA,4.1,1,0,1,0,1,0.2,4.3
45,25,05,45_05,panelist,low,NA,4.1,1,0,1,0,0,0,4.1
45,25,06,45_06,panelist,none,NA,4.1,1,0,0,1,1,-0.1,4
45,25,07,45_07,reviewer,none,4,4.1,0,0,0,1,1,-0.1,4
45,25,08,45_08,panelist,none,NA,4.1,1,0,0,1,0,0,4.1
45,25,09,45_09,panelist,high,NA,4.1,1,1,0,0,1,-0.2,3.9
45,25,10,45_10,panelist,none,NA,4.1,1,0,0,1,1,0.1,4.2
45,25,11,45_11,panelist,low,NA,4.1,1,0,1,0,0,0,4.1
45,25,12,45_12,panelist,med,NA,4.1,1,0,0,0,1,0.1,4.2
45,25,13,45_13,panelist,low,NA,4.1,1,0,1,0,0,0,4.1
45,25,14,45_14,panelist,none,NA,4.1,1,0,0,1,0,0,4.1
45,25,15,45_15,panelist,high,NA,4.1,1,1,0,0,0,0,4.1
45,25,16,45_16,panelist,med,NA,4.1,1,0,0,0,0,0,4.1
45,25,17,45_17,reviewer,low,4,4.1,0,0,1,0,1,0.2,4.3
45,25,18,45_18,panelist,none,NA,4.1,1,0,0,1,1,0.2,4.3
45,25,19,45_19,panelist,none,NA,4.1,1,0,0,1,0,0,4.1
45,25,20,45_20,panelist,low,NA,4.1,1,0,1,0,1,0.2,4.3
45,25,21,45_21,reviewer,none,4.2,4.1,0,0,0,1,0,0,4.1
45,25,22,45_22,panelist,low,NA,4.1,1,0,1,0,1,-0.2,3.9
45,25,23,45_23,panelist,none,NA,4.1,1,0,0,1,1,0.1,4.2
45,25,24,45_24,panelist,med,NA,4.1,1,0,0,0,1,0.3,4.4
45,26,01,45_01,reviewer,med,3.7,3.9,0,0,0,0,0,0,3.9
45,26,02,45_02,panelist,low,NA,3.9,1,0,1,0,0,0,3.9
45,26,03,45_03,panelist,high,NA,3.9,1,1,0,0,1,-0.1,3.8
45,26,04,45_04,panelist,med,NA,3.9,1,0,0,0,0,0,3.9
45,26,05,45_05,panelist,none,NA,3.9,1,0,0,1,1,0.2,4.1
45,26,06,45_06,panelist,none,NA,3.9,1,0,0,1,1,0.1,4
45,26,07,45_07,panelist,med,NA,3.9,1,0,0,0,0,0,3.9
45,26,08,45_08,panelist,none,NA,3.9,1,0,0,1,0,0,3.9
45,26,09,45_09,panelist,low,NA,3.9,1,0,1,0,0,0,3.9
45,26,10,45_10,panelist,low,NA,3.9,1,0,1,0,0,0,3.9
45,26,11,45_11,panelist,med,NA,3.9,1,0,0,0,1,-0.1,3.8
45,26,12,45_12,panelist,none,NA,3.9,1,0,0,1,1,0.4,4.3
45,26,13,45_13,panelist,none,NA,3.9,1,0,0,1,0,0,3.9
45,26,14,45_14,reviewer,high,4,3.9,0,1,0,0,1,0.1,4
45,26,15,45_15,panelist,none,NA,3.9,1,0,0,1,1,0.1,4
45,26,16,45_16,reviewer,none,3.9,3.9,0,0,0,1,0,0,3.9
45,26,17,45_17,panelist,low,NA,3.9,1,0,1,0,1,-0.1,3.8
45,26,18,45_18,panelist,low,NA,3.9,1,0,1,0,1,-0.1,3.8
45,26,19,45_19,panelist,none,NA,3.9,1,0,0,1,1,0.1,4
45,26,20,45_20,panelist,low,NA,3.9,1,0,1,0,1,0.2,4.1
45,26,21,45_21,panelist,med,NA,3.9,1,0,0,0,0,0,3.9
45,26,22,45_22,panelist,low,NA,3.9,1,0,1,0,0,0,3.9
45,26,23,45_23,panelist,none,NA,3.9,1,0,0,1,1,0.4,4.3
45,26,24,45_24,panelist,none,NA,3.9,1,0,0,1,1,0.2,4.1
45,28,01,45_01,reviewer,high,3.8,3.7,0,1,0,0,0,0,3.7
45,28,02,45_02,panelist,none,NA,3.7,1,0,0,1,1,0.2,3.9
45,28,03,45_03,panelist,high,NA,3.7,1,1,0,0,0,0,3.7
45,28,04,45_04,panelist,med,NA,3.7,1,0,0,0,0,0,3.7
45,28,05,45_05,panelist,none,NA,3.7,1,0,0,1,1,0.1,3.8
45,28,06,45_06,panelist,low,NA,3.7,1,0,1,0,0,0,3.7
45,28,07,45_07,panelist,none,NA,3.7,1,0,0,1,0,0,3.7
45,28,08,45_08,panelist,low,NA,3.7,1,0,1,0,1,-0.1,3.6
45,28,09,45_09,panelist,med,NA,3.7,1,0,0,0,1,-0.1,3.6
45,28,10,45_10,panelist,low,NA,3.7,1,0,1,0,1,0.3,4
45,28,11,45_11,panelist,med,NA,3.7,1,0,0,0,0,0,3.7
45,28,12,45_12,panelist,none,NA,3.7,1,0,0,1,0,0,3.7
45,28,13,45_13,panelist,low,NA,3.7,1,0,1,0,1,-0.2,3.5
45,28,14,45_14,panelist,med,NA,3.7,1,0,0,0,0,0,3.7
45,28,15,45_15,panelist,none,NA,3.7,1,0,0,1,1,0.4,4.1
45,28,16,45_16,reviewer,med,3.6,3.7,0,0,0,0,1,-0.1,3.6
45,28,17,45_17,panelist,none,NA,3.7,1,0,0,1,1,-0.2,3.5
45,28,18,45_18,panelist,low,NA,3.7,1,0,1,0,1,0.3,4
45,28,19,45_19,panelist,none,NA,3.7,1,0,0,1,1,0.2,3.9
45,28,20,45_20,panelist,none,NA,3.7,1,0,0,1,1,0.1,3.8
45,28,21,45_21,panelist,none,NA,3.7,1,0,0,1,0,0,3.7
45,28,22,45_22,reviewer,low,3.7,3.7,0,0,1,0,1,-0.1,3.6
45,28,23,45_23,panelist,none,NA,3.7,1,0,0,1,1,0.1,3.8
45,28,24,45_24,panelist,low,NA,3.7,1,0,1,0,0,0,3.7
45,29,01,45_01,panelist,low,NA,4.8,1,0,1,0,0,0,4.8
45,29,02,45_02,panelist,low,NA,4.8,1,0,1,0,0,0,4.8
45,29,03,45_03,panelist,high,NA,4.8,1,1,0,0,1,-0.2,4.6
45,29,04,45_04,panelist,low,NA,4.8,1,0,1,0,0,0,4.8
45,29,05,45_05,panelist,none,NA,4.8,1,0,0,1,0,0,4.8
45,29,06,45_06,panelist,none,NA,4.8,1,0,0,1,0,0,4.8
45,29,07,45_07,panelist,low,NA,4.8,1,0,1,0,0,0,4.8
45,29,08,45_08,panelist,low,NA,4.8,1,0,1,0,0,0,4.8
45,29,09,45_09,panelist,med,NA,4.8,1,0,0,0,0,0,4.8
45,29,10,45_10,panelist,none,NA,4.8,1,0,0,1,1,-0.2,4.6
45,29,11,45_11,panelist,high,NA,4.8,1,1,0,0,0,0,4.8
45,29,12,45_12,reviewer,low,4.6,4.8,0,0,1,0,1,0.2,4.9
45,29,13,45_13,reviewer,med,4.9,4.8,0,0,0,0,1,0.2,4.9
45,29,14,45_14,panelist,none,NA,4.8,1,0,0,1,1,-0.1,4.7
45,29,15,45_15,panelist,none,NA,4.8,1,0,0,1,0,0,4.8
45,29,16,45_16,panelist,none,NA,4.8,1,0,0,1,0,0,4.8
45,29,17,45_17,panelist,low,NA,4.8,1,0,1,0,0,0,4.8
45,29,18,45_18,reviewer,med,4.9,4.8,0,0,0,0,0,0,4.8
45,29,19,45_19,panelist,none,NA,4.8,1,0,0,1,0,0,4.8
45,29,20,45_20,panelist,med,NA,4.8,1,0,0,0,0,0,4.8
45,29,21,45_21,panelist,none,NA,4.8,1,0,0,1,1,0.1,4.9
45,29,22,45_22,panelist,med,NA,4.8,1,0,0,0,1,-0.3,4.5
45,29,23,45_23,panelist,none,NA,4.8,1,0,0,1,1,0.4,4.9
45,29,24,45_24,panelist,none,NA,4.8,1,0,0,1,1,0.2,4.9
45,30,01,45_01,panelist,med,NA,4.1,1,0,0,0,1,-0.1,4
45,30,02,45_02,panelist,none,NA,4.1,1,0,0,1,1,0.3,4.4
45,30,03,45_03,panelist,none,NA,4.1,1,0,0,1,1,-0.1,4
45,30,04,45_04,reviewer,low,4.1,4.1,0,0,1,0,1,-0.2,3.9
45,30,05,45_05,panelist,med,NA,4.1,1,0,0,0,0,0,4.1
45,30,06,45_06,panelist,low,NA,4.1,1,0,1,0,0,0,4.1
45,30,07,45_07,panelist,high,NA,4.1,1,1,0,0,0,0,4.1
45,30,08,45_08,panelist,med,NA,4.1,1,0,0,0,0,0,4.1
45,30,09,45_09,panelist,med,NA,4.1,1,0,0,0,1,-0.3,3.8
45,30,10,45_10,panelist,none,NA,4.1,1,0,0,1,1,0.2,4.3
45,30,11,45_11,panelist,none,NA,4.1,1,0,0,1,1,-0.1,4
45,30,12,45_12,panelist,none,NA,4.1,1,0,0,1,0,0,4.1
45,30,13,45_13,panelist,none,NA,4.1,1,0,0,1,1,-0.2,3.9
45,30,14,45_14,reviewer,low,4.1,4.1,0,0,1,0,0,0,4.1
45,30,15,45_15,panelist,none,NA,4.1,1,0,0,1,1,-0.1,4
45,30,16,45_16,panelist,none,NA,4.1,1,0,0,1,1,-0.2,3.9
45,30,17,45_17,panelist,high,NA,4.1,1,1,0,0,0,0,4.1
45,30,18,45_18,panelist,low,NA,4.1,1,0,1,0,1,-0.1,4
45,30,19,45_19,reviewer,none,4,4.1,0,0,0,1,0,0,4.1
45,30,20,45_20,panelist,low,NA,4.1,1,0,1,0,0,0,4.1
45,30,21,45_21,panelist,low,NA,4.1,1,0,1,0,0,0,4.1
45,30,22,45_22,panelist,none,NA,4.1,1,0,0,1,0,0,4.1
45,30,23,45_23,panelist,med,NA,4.1,1,0,0,0,0,0,4.1
45,30,24,45_24,panelist,low,NA,4.1,1,0,1,0,0,0,4.1
46,3,01,46_01,panelist,none,NA,3.8,1,0,0,1,0,0,3.8
46,3,02,46_02,reviewer,none,3.7,3.8,0,0,0,1,0,0,3.8
46,3,03,46_03,panelist,med,NA,3.8,1,0,0,0,1,0.1,3.9
46,3,04,46_04,reviewer,none,3.9,3.8,0,0,0,1,1,0.2,4
46,3,05,46_05,panelist,med,NA,3.8,1,0,0,0,0,0,3.8
46,3,06,46_06,panelist,med,NA,3.8,1,0,0,0,0,0,3.8
46,3,07,46_07,panelist,low,NA,3.8,1,0,1,0,0,0,3.8
46,3,08,46_08,reviewer,none,3.7,3.8,0,0,0,1,0,0,3.8
46,3,09,46_09,panelist,high,NA,3.8,1,1,0,0,0,0,3.8
46,3,10,46_10,panelist,none,NA,3.8,1,0,0,1,1,-0.1,3.7
46,3,11,46_11,panelist,high,NA,3.8,1,1,0,0,0,0,3.8
46,3,12,46_12,panelist,med,NA,3.8,1,0,0,0,0,0,3.8
46,3,13,46_13,panelist,low,NA,3.8,1,0,1,0,0,0,3.8
46,3,14,46_14,panelist,none,NA,3.8,1,0,0,1,0,0,3.8
46,3,15,46_15,panelist,low,NA,3.8,1,0,1,0,0,0,3.8
46,3,16,46_16,panelist,med,NA,3.8,1,0,0,0,0,0,3.8
46,3,17,46_17,panelist,low,NA,3.8,1,0,1,0,0,0,3.8
46,3,18,46_18,panelist,none,NA,3.8,1,0,0,1,1,-0.1,3.7
46,3,19,46_19,panelist,none,NA,3.8,1,0,0,1,1,0.1,3.9
46,3,20,46_20,panelist,none,NA,3.8,1,0,0,1,0,0,3.8
46,3,21,46_21,panelist,low,NA,3.8,1,0,1,0,0,0,3.8
46,3,22,46_22,panelist,low,NA,3.8,1,0,1,0,1,-0.2,3.6
46,3,23,46_23,panelist,low,NA,3.8,1,0,1,0,0,0,3.8
46,3,24,46_24,panelist,none,NA,3.8,1,0,0,1,1,0.3,4.1
46,4,01,46_01,panelist,none,NA,4.6,1,0,0,1,0,0,4.6
46,4,02,46_02,panelist,none,NA,4.6,1,0,0,1,0,0,4.6
46,4,03,46_03,panelist,med,NA,4.6,1,0,0,0,1,0.1,4.7
46,4,04,46_04,panelist,low,NA,4.6,1,0,1,0,1,0.1,4.7
46,4,05,46_05,panelist,high,NA,4.6,1,1,0,0,1,-0.3,4.3
46,4,06,46_06,panelist,none,NA,4.6,1,0,0,1,0,0,4.6
46,4,07,46_07,reviewer,none,4.7,4.6,0,0,0,1,1,-0.2,4.4
46,4,08,46_08,reviewer,med,4.5,4.6,0,0,0,0,0,0,4.6
46,4,09,46_09,panelist,low,NA,4.6,1,0,1,0,0,0,4.6
46,4,10,46_10,panelist,none,NA,4.6,1,0,0,1,1,0.1,4.7
46,4,11,46_11,panelist,med,NA,4.6,1,0,0,0,0,0,4.6
46,4,12,46_12,panelist,none,NA,4.6,1,0,0,1,1,-0.2,4.4
46,4,13,46_13,panelist,low,NA,4.6,1,0,1,0,0,0,4.6
46,4,14,46_14,panelist,low,NA,4.6,1,0,1,0,1,0.2,4.8
46,4,15,46_15,panelist,med,NA,4.6,1,0,0,0,0,0,4.6
46,4,16,46_16,panelist,high,NA,4.6,1,1,0,0,0,0,4.6
46,4,17,46_17,panelist,none,NA,4.6,1,0,0,1,1,0.1,4.7
46,4,18,46_18,panelist,low,NA,4.6,1,0,1,0,0,0,4.6
46,4,19,46_19,panelist,none,NA,4.6,1,0,0,1,1,0.1,4.7
46,4,20,46_20,panelist,med,NA,4.6,1,0,0,0,0,0,4.6
46,4,21,46_21,panelist,low,NA,4.6,1,0,1,0,1,-0.1,4.5
46,4,22,46_22,panelist,low,NA,4.6,1,0,1,0,1,0.1,4.7
46,4,23,46_23,reviewer,none,4.6,4.6,0,0,0,1,0,0,4.6
46,4,24,46_24,panelist,none,NA,4.6,1,0,0,1,1,0.2,4.8
46,10,01,46_01,panelist,none,NA,3.8,1,0,0,1,1,-0.1,3.7
46,10,02,46_02,reviewer,low,3.9,3.8,0,0,1,0,0,0,3.8
46,10,03,46_03,panelist,high,NA,3.8,1,1,0,0,0,0,3.8
46,10,04,46_04,panelist,low,NA,3.8,1,0,1,0,0,0,3.8
46,10,05,46_05,panelist,med,NA,3.8,1,0,0,0,1,-0.3,3.5
46,10,06,46_06,panelist,low,NA,3.8,1,0,1,0,1,0.1,3.9
46,10,07,46_07,panelist,none,NA,3.8,1,0,0,1,1,0.2,4
46,10,08,46_08,panelist,none,NA,3.8,1,0,0,1,0,0,3.8
