cmte,app,memno,cid,job,exp,panelist,exp_high,exp_low,exp_none,consensus,deviated,deviation,score
44,7,16,44_16,panelist,med,1,0,0,0,3.7319927983481467,0,0,3.7319927983481467
44,7,17,44_17,panelist,low,1,0,1,0,3.7319927983481467,1,-0.10134876683352423,3.6306440315146222
44,7,18,44_18,reviewer,med,0,0,0,0,3.7319927983481467,0,0,3.7319927983481467
44,7,19,44_19,reviewer,med,0,0,0,0,3.7319927983481467,0,0,3.7319927983481467
44,7,20,44_20,panelist,high,1,1,0,0,3.7319927983481467,0,0,3.7319927983481467
44,7,21,44_21,panelist,high,1,1,0,0,3.7319927983481467,0,0,3.7319927983481467
44,7,22,44_22,panelist,high,1,1,0,0,3.7319927983481467,1,0.08494953916991455,3.816942337518061
44,7,23,44_23,panelist,none,1,0,0,1,3.7319927983481467,0,0,3.7319927983481467
44,7,24,44_24,panelist,low,1,0,1,0,3.7319927983481467,1,-0.0589964061781823,3.6729963921699644
44,8,01,44_01,panelist,none,1,0,0,1,4.296995787231579,1,0.05061328592578677,4.347609073157366
44,8,02,44_02,panelist,low,1,0,1,0,4.296995787231579,0,0,4.296995787231579
44,8,03,44_03,panelist,med,1,0,0,0,4.296995787231579,0,0,4.296995787231579
44,8,04,44_04,panelist,med,1,0,0,0,4.296995787231579,1,-0.06266373905583199,4.234332048175747
44,8,05,44_05,panelist,med,1,0,0,0,4.296995787231579,1,-0.06966477605644217,4.227331011175137
44,8,06,44_06,panelist,high,1,1,0,0,4.296995787231579,0,0,4.296995787231579
44,8,07,44_07,reviewer,high,0,1,0,0,4.296995787231579,1,0.11550614505384496,4.412501932285425
44,8,08,44_08,reviewer,high,0,1,0,0,4.296995787231579,1,0.05001625741189101,4.347012044643471
44,8,09,44_09,panelist,med,1,0,0,0,4.296995787231579,0,0,4.296995787231579
44,8,10,44_10,panelist,med,1,0,0,0,4.296995787231579,0,0,4.296995787231579
44,8,11,44_11,panelist,low,1,0,1,0,4.296995787231579,1,0.011546940174967154,4.308542727406547
44,8,12,44_12,panelist,high,1,1,0,0,4.296995787231579,1,-0.015434393454197668,4.281561393777381
44,8,13,44_13,reviewer,med,0,0,0,0,4.296995787231579,0,0,4.296995787231579
44,8,14,44_14,panelist,low,1,0,1,0,4.296995787231579,1,-0.06878026142039059,4.228215525811189
44,8,15,44_15,panelist,med,1,0,0,0,4.296995787231579,0,0,4.296995787231579
44,8,16,44_16,panelist,none,1,0,0,1,4.296995787231579,1,0.13532164246756517,4.432317429699145
44,8,17,44_17,panelist,none,1,0,0,1,4.296995787231579,1,0.04721265740724995,4.344208444638829
44,8,18,44_18,panelist,low,1,0,1,0,4.296995787231579,0,0,4.296995787231579
44,8,19,44_19,panelist,none,1,0,0,1,4.296995787231579,0,0,4.296995787231579
44,8,20,44_20,panelist,high,1,1,0,0,4.296995787231579,0,0,4.296995787231579
44,8,21,44_21,panelist,med,1,0,0,0,4.296995787231579,0,0,4.296995787231579
44,8,22,44_22,panelist,med,1,0,0,0,4.296995787231579,0,0,4.296995787231579
44,8,23,44_23,panelist,med,1,0,0,0,4.296995787231579,1,-0.026874480150652767,4.2701213070809265
44,8,24,44_24,panelist,high,1,1,0,0,4.296995787231579,0,0,4.296995787231579
44,9,01,44_01,panelist,none,1,0,0,1,4.662390007789665,1,-0.23583442615333208,4.426555581636333
44,9,02,44_02,panelist,med,1,0,0,0,4.662390007789665,1,0.029812036666726827,4.692202044456392
44,9,03,44_03,panelist,med,1,0,0,0,4.662390007789665,1,0.007495649530865959,4.669885657320531
44,9,04,44_04,reviewer,med,0,0,0,0,4.662390007789665,1,-0.016254957859953317,4.646135049929712
44,9,05,44_05,reviewer,high,0,1,0,0,4.662390007789665,0,0,4.662390007789665
44,9,06,44_06,reviewer,none,0,0,0,1,4.662390007789665,0,0,4.662390007789665
44,9,07,44_07,panelist,low,1,0,1,0,4.662390007789665,0,0,4.662390007789665
44,9,08,44_08,panelist,med,1,0,0,0,4.662390007789665,0,0,4.662390007789665
44,9,09,44_09,panelist,none,1,0,0,1,4.662390007789665,0,0,4.662390007789665
44,9,10,44_10,panelist,high,1,1,0,0,4.662390007789665,1,0.14348464646099898,4.8058746542506645
44,9,11,44_11,panelist,low,1,0,1,0,4.662390007789665,1,0.11473360839432475,4.77712361618399
44,9,12,44_12,panelist,low,1,0,1,0,4.662390007789665,1,-0.03273769806877243,4.629652309720893
44,9,13,44_13,panelist,high,1,1,0,0,4.662390007789665,0,0,4.662390007789665
44,9,14,44_14,panelist,med,1,0,0,0,4.662390007789665,0,0,4.662390007789665
44,9,15,44_15,panelist,med,1,0,0,0,4.662390007789665,1,-0.22330101127714644,4.439088996512519
44,9,16,44_16,panelist,med,1,0,0,0,4.662390007789665,0,0,4.662390007789665
44,9,17,44_17,panelist,med,1,0,0,0,4.662390007789665,0,0,4.662390007789665
44,9,18,44_18,panelist,none,1,0,0,1,4.662390007789665,0,0,4.662390007789665
44,9,19,44_19,panelist,high,1,1,0,0,4.662390007789665,0,0,4.662390007789665
44,9,20,44_20,panelist,low,1,0,1,0,4.662390007789665,1,0.05191535018045576,4.714305357970121
44,9,21,44_21,panelist,med,1,0,0,0,4.662390007789665,0,0,4.662390007789665
44,9,22,44_22,panelist,high,1,1,0,0,4.662390007789665,0,0,4.662390007789665
44,9,23,44_23,panelist,high,1,1,0,0,4.662390007789665,0,0,4.662390007789665
44,9,24,44_24,panelist,med,1,0,0,0,4.662390007789665,1,0.04857442754622903,4.710964435335894
44,10,01,44_01,panelist,med,1,0,0,0,3.9625608400466383,0,0,3.9625608400466383
44,10,02,44_02,panelist,high,1,1,0,0,3.9625608400466383,0,0,3.9625608400466383
44,10,03,44_03,panelist,high,1,1,0,0,3.9625608400466383,0,0,3.9625608400466383
44,10,04,44_04,panelist,med,1,0,0,0,3.9625608400466383,0,0,3.9625608400466383
44,10,05,44_05,panelist,med,1,0,0,0,3.9625608400466383,0,0,3.9625608400466383
44,10,06,44_06,panelist,med,1,0,0,0,3.9625608400466383,1,0.06840385261755177,4.03096469266419
44,10,07,44_07,reviewer,low,0,0,1,0,3.9625608400466383,0,0,3.9625608400466383
44,10,08,44_08,panelist,high,1,1,0,0,3.9625608400466383,1,-0.08509351041837555,3.8774673296282627
44,10,09,44_09,panelist,med,1,0,0,0,3.9625608400466383,0,0,3.9625608400466383
44,10,10,44_10,panelist,none,1,0,0,1,3.9625608400466383,1,0.05755646603106434,4.020117306077703
44,10,11,44_11,panelist,high,1,1,0,0,3.9625608400466383,0,0,3.9625608400466383
44,10,12,44_12,panelist,med,1,0,0,0,3.9625608400466383,0,0,3.9625608400466383
44,10,13,44_13,panelist,low,1,0,1,0,3.9625608400466383,0,0,3.9625608400466383
44,10,14,44_14,panelist,high,1,1,0,0,3.9625608400466383,1,-0.3584988859510781,3.60406195409556
44,10,15,44_15,panelist,med,1,0,0,0,3.9625608400466383,0,0,3.9625608400466383
44,10,16,44_16,reviewer,low,0,0,1,0,3.9625608400466383,1,-0.023315480319260683,3.9392453597273778
44,10,17,44_17,panelist,none,1,0,0,1,3.9625608400466383,0,0,3.9625608400466383
44,10,18,44_18,panelist,med,1,0,0,0,3.9625608400466383,0,0,3.9625608400466383
44,10,19,44_19,panelist,med,1,0,0,0,3.9625608400466383,1,-0.13901029196845557,3.823550548078183
44,10,20,44_20,panelist,none,1,0,0,1,3.9625608400466383,1,0.04492010752864967,4.007480947575288
44,10,21,44_21,reviewer,med,0,0,0,0,3.9625608400466383,1,0.2677646046764194,4.230325444723058
44,10,22,44_22,panelist,none,1,0,0,1,3.9625608400466383,0,0,3.9625608400466383
44,10,23,44_23,panelist,low,1,0,1,0,3.9625608400466383,1,0.1760926709719432,4.138653511018582
44,10,24,44_24,panelist,high,1,1,0,0,3.9625608400466383,0,0,3.9625608400466383
44,11,01,44_01,panelist,low,1,0,1,0,3.5,1,0.19684363255826334,3.6968436325582634
44,11,02,44_02,panelist,high,1,1,0,0,3.5,1,-0.0950457936399251,3.5
44,11,03,44_03,reviewer,med,0,0,0,0,3.5,0,0,3.5
44,11,04,44_04,panelist,med,1,0,0,0,3.5,1,-0.1527111632818086,3.5
44,11,05,44_05,panelist,med,1,0,0,0,3.5,0,0,3.5
44,11,06,44_06,panelist,med,1,0,0,0,3.5,1,-0.1364321164522055,3.5
44,11,07,44_07,panelist,high,1,1,0,0,3.5,0,0,3.5
44,11,08,44_08,panelist,med,1,0,0,0,3.5,0,0,3.5
44,11,09,44_09,reviewer,high,0,1,0,0,3.5,1,-0.21406785682501095,3.5
44,11,10,44_10,panelist,none,1,0,0,1,3.5,0,0,3.5
44,11,11,44_11,panelist,low,1,0,1,0,3.5,0,0,3.5
44,11,12,44_12,panelist,high,1,1,0,0,3.5,0,0,3.5
44,11,13,44_13,panelist,none,1,0,0,1,3.5,1,0.1911245660893304,3.6911245660893304
44,11,14,44_14,reviewer,low,0,0,1,0,3.5,0,0,3.5
44,11,15,44_15,panelist,high,1,1,0,0,3.5,0,0,3.5
44,11,16,44_16,panelist,med,1,0,0,0,3.5,0,0,3.5
44,11,17,44_17,panelist,low,1,0,1,0,3.5,0,0,3.5
44,11,18,44_18,panelist,med,1,0,0,0,3.5,0,0,3.5
44,11,19,44_19,panelist,high,1,1,0,0,3.5,1,0.05145789459055663,3.551457894590557
44,11,20,44_20,panelist,none,1,0,0,1,3.5,0,0,3.5
44,11,21,44_21,panelist,none,1,0,0,1,3.5,1,-0.13523389946561193,3.5
44,11,22,44_22,panelist,med,1,0,0,0,3.5,0,0,3.5
44,11,23,44_23,panelist,med,1,0,0,0,3.5,0,0,3.5
44,11,24,44_24,panelist,med,1,0,0,0,3.5,1,-0.15636290931711472,3.5
44,12,01,44_01,reviewer,med,0,0,0,0,3.974616680394697,0,0,3.974616680394697
44,12,02,44_02,reviewer,med,0,0,0,0,3.974616680394697,0,0,3.974616680394697
44,12,03,44_03,panelist,none,1,0,0,1,3.974616680394697,0,0,3.974616680394697
44,12,04,44_04,panelist,low,1,0,1,0,3.974616680394697,1,0.02036998586392845,3.9949866662586255
44,12,05,44_05,panelist,med,1,0,0,0,3.974616680394697,0,0,3.974616680394697
44,12,06,44_06,panelist,high,1,1,0,0,3.974616680394697,1,0.0522256729455454,4.026842353340243
44,12,07,44_07,panelist,med,1,0,0,0,3.974616680394697,0,0,3.974616680394697
44,12,08,44_08,reviewer,none,0,0,0,1,3.974616680394697,0,0,3.974616680394697
44,12,09,44_09,panelist,high,1,1,0,0,3.974616680394697,0,0,3.974616680394697
44,12,10,44_10,panelist,low,1,0,1,0,3.974616680394697,0,0,3.974616680394697
44,12,11,44_11,panelist,med,1,0,0,0,3.974616680394697,1,0.16731946922131444,4.141936149616011
44,12,12,44_12,panelist,high,1,1,0,0,3.974616680394697,0,0,3.974616680394697
44,12,13,44_13,panelist,med,1,0,0,0,3.974616680394697,0,0,3.974616680394697
44,12,14,44_14,panelist,med,1,0,0,0,3.974616680394697,0,0,3.974616680394697
44,12,15,44_15,panelist,high,1,1,0,0,3.974616680394697,0,0,3.974616680394697
44,12,16,44_16,panelist,high,1,1,0,0,3.974616680394697,0,0,3.974616680394697
44,12,17,44_17,panelist,med,1,0,0,0,3.974616680394697,0,0,3.974616680394697
44,12,18,44_18,panelist,none,1,0,0,1,3.974616680394697,0,0,3.974616680394697
44,12,19,44_19,panelist,high,1,1,0,0,3.974616680394697,0,0,3.974616680394697
44,12,20,44_20,panelist,med,1,0,0,0,3.974616680394697,0,0,3.974616680394697
44,12,21,44_21,panelist,low,1,0,1,0,3.974616680394697,0,0,3.974616680394697
44,12,22,44_22,panelist,med,1,0,0,0,3.974616680394697,0,0,3.974616680394697
44,12,23,44_23,panelist,low,1,0,1,0,3.974616680394697,1,-0.039165115910130964,3.9354515644845662
44,12,24,44_24,panelist,none,1,0,0,1,3.974616680394697,1,-0.1708424646292771,3.80377421576542
44,13,01,44_01,panelist,med,1,0,0,0,4.553541689345791,0,0,4.553541689345791
44,13,02,44_02,panelist,none,1,0,0,1,4.553541689345791,0,0,4.553541689345791
44,13,03,44_03,panelist,none,1,0,0,1,4.553541689345791,1,-0.321611389265801,4.23193030007999
44,13,04,44_04,panelist,med,1,0,0,0,4.553541689345791,0,0,4.553541689345791
44,13,05,44_05,panelist,med,1,0,0,0,4.553541689345791,1,0.09968878778459454,4.653230477130386
44,13,06,44_06,reviewer,med,0,0,0,0,4.553541689345791,0,0,4.553541689345791
44,13,07,44_07,panelist,med,1,0,0,0,4.553541689345791,1,0.1679225266620586,4.72146421600785
44,13,08,44_08,panelist,med,1,0,0,0,4.553541689345791,1,-0.07620583800168874,4.477335851344103
44,13,09,44_09,reviewer,med,0,0,0,0,4.553541689345791,0,0,4.553541689345791
44,13,10,44_10,panelist,low,1,0,1,0,4.553541689345791,1,0.23652168642043195,4.790063375766223
44,13,11,44_11,panelist,high,1,1,0,0,4.553541689345791,0,0,4.553541689345791
44,13,12,44_12,reviewer,none,0,0,0,1,4.553541689345791,0,0,4.553541689345791
44,13,13,44_13,panelist,high,1,1,0,0,4.553541689345791,0,0,4.553541689345791
44,13,14,44_14,panelist,low,1,0,1,0,4.553541689345791,0,0,4.553541689345791
44,13,15,44_15,panelist,none,1,0,0,1,4.553541689345791,0,0,4.553541689345791
44,13,16,44_16,panelist,low,1,0,1,0,4.553541689345791,1,0.21425696824391846,4.76779865758971
44,13,17,44_17,panelist,med,1,0,0,0,4.553541689345791,1,0.11789736755094253,4.671439056896734
44,13,18,44_18,panelist,high,1,1,0,0,4.553541689345791,1,0.22234434805056036,4.775886037396352
44,13,19,44_19,panelist,med,1,0,0,0,4.553541689345791,0,0,4.553541689345791
44,13,20,44_20,panelist,high,1,1,0,0,4.553541689345791,1,0.08720163679761854,4.64074332614341
44,13,21,44_21,panelist,high,1,1,0,0,4.553541689345791,0,0,4.553541689345791
44,13,22,44_22,panelist,low,1,0,1,0,4.553541689345791,0,0,4.553541689345791
44,13,23,44_23,panelist,med,1,0,0,0,4.553541689345791,1,-0.22381478748009268,4.3297269018656985
44,13,24,44_24,panelist,high,1,1,0,0,4.553541689345791,1,0.16560888827066406,4.719150577616455
44,14,01,44_01,reviewer,high,0,1,0,0,4.084315530619172,1,-0.24640085893148228,3.8379146716876895
44,14,02,44_02,panelist,high,1,1,0,0,4.084315530619172,0,0,4.084315530619172
44,14,03,44_03,panelist,low,1,0,1,0,4.084315530619172,1,-0.07498003823396437,4.009335492385207
44,14,04,44_04,panelist,med,1,0,0,0,4.084315530619172,1,-0.0033421177354303567,4.080973412883742
44,14,05,44_05,panelist,med,1,0,0,0,4.084315530619172,0,0,4.084315530619172
44,14,06,44_06,panelist,none,1,0,0,1,4.084315530619172,1,-0.06489127962628706,4.019424250992885
44,14,07,44_07,panelist,med,1,0,0,0,4.084315530619172,0,0,4.084315530619172
44,14,08,44_08,reviewer,high,0,1,0,0,4.084315530619172,0,0,4.084315530619172
44,14,09,44_09,reviewer,med,0,0,0,0,4.084315530619172,0,0,4.084315530619172
44,14,10,44_10,panelist,none,1,0,0,1,4.084315530619172,1,-0.12560791597938795,3.958707614639784
44,14,11,44_11,panelist,med,1,0,0,0,4.084315530619172,0,0,4.084315530619172
44,14,12,44_12,panelist,low,1,0,1,0,4.084315530619172,1,0.15895814113331894,4.24327367175249
44,14,13,44_13,panelist,med,1,0,0,0,4.084315530619172,0,0,4.084315530619172
44,14,14,44_14,panelist,high,1,1,0,0,4.084315530619172,0,0,4.084315530619172
44,14,15,44_15,panelist,med,1,0,0,0,4.084315530619172,0,0,4.084315530619172
44,14,16,44_16,panelist,low,1,0,1,0,4.084315530619172,0,0,4.084315530619172
44,14,17,44_17,panelist,low,1,0,1,0,4.084315530619172,0,0,4.084315530619172
44,14,18,44_18,panelist,none,1,0,0,1,4.084315530619172,0,0,4.084315530619172
44,14,19,44_19,panelist,med,1,0,0,0,4.084315530619172,0,0,4.084315530619172
44,14,20,44_20,panelist,high,1,1,0,0,4.084315530619172,1,0.16944106947335205,4.253756600092524
44,14,21,44_21,panelist,none,1,0,0,1,4.084315530619172,0,0,4.084315530619172
44,14,22,44_22,panelist,high,1,1,0,0,4.084315530619172,0,0,4.084315530619172
44,14,23,44_23,panelist,med,1,0,0,0,4.084315530619172,0,0,4.084315530619172
44,14,24,44_24,panelist,med,1,0,0,0,4.084315530619172,1,-0.19347725606301788,3.890838274556154
44,15,01,44_01,reviewer,med,0,0,0,0,3.9833944061074487,0,0,3.9833944061074487
44,15,02,44_02,panelist,none,1,0,0,1,3.9833944061074487,1,0.32663991375471185,4.310034319862161
44,15,03,44_03,panelist,none,1,0,0,1,3.9833944061074487,0,0,3.9833944061074487
44,15,04,44_04,panelist,med,1,0,0,0,3.9833944061074487,0,0,3.9833944061074487
44,15,05,44_05,panelist,med,1,0,0,0,3.9833944061074487,0,0,3.9833944061074487
44,15,06,44_06,panelist,high,1,1,0,0,3.9833944061074487,0,0,3.9833944061074487
44,15,07,44_07,panelist,low,1,0,1,0,3.9833944061074487,1,-0.15923315330569462,3.824161252801754
44,15,08,44_08,reviewer,med,0,0,0,0,3.9833944061074487,0,0,3.9833944061074487
44,15,09,44_09,panelist,med,1,0,0,0,3.9833944061074487,0,0,3.9833944061074487
44,15,10,44_10,panelist,high,1,1,0,0,3.9833944061074487,1,-0.21216625038823075,3.7712281557192178
44,15,11,44_11,panelist,high,1,1,0,0,3.9833944061074487,0,0,3.9833944061074487
44,15,12,44_12,panelist,med,1,0,0,0,3.9833944061074487,1,0.18802956978192722,4.171423975889376
44,15,13,44_13,panelist,med,1,0,0,0,3.9833944061074487,0,0,3.9833944061074487
44,15,14,44_14,panelist,med,1,0,0,0,3.9833944061074487,1,-0.4740165627305725,3.509377843376876
44,15,15,44_15,panelist,none,1,0,0,1,3.9833944061074487,1,-0.13142738869717166,3.851967017410277
44,15,16,44_16,panelist,high,1,1,0,0,3.9833944061074487,0,0,3.9833944061074487
44,15,17,44_17,panelist,high,1,1,0,0,3.9833944061074487,0,0,3.9833944061074487
44,15,18,44_18,panelist,med,1,0,0,0,3.9833944061074487,1,0.3122384849572348,4.295632891064684
44,15,19,44_19,panelist,low,1,0,1,0,3.9833944061074487,0,0,3.9833944061074487
44,15,20,44_20,panelist,low,1,0,1,0,3.9833944061074487,0,0,3.9833944061074487
44,15,21,44_21,panelist,med,1,0,0,0,3.9833944061074487,0,0,3.9833944061074487
44,15,22,44_22,reviewer,high,0,1,0,0,3.9833944061074487,1,-0.08999047475518485,3.893403931352264
44,15,23,44_23,panelist,low,1,0,1,0,3.9833944061074487,0,0,3.9833944061074487
44,15,24,44_24,panelist,none,1,0,0,1,3.9833944061074487,1,-0.06598342596328916,3.9174109801441594
45,1,01,45_01,panelist,med,1,0,0,0,3.9561514305046166,0,0,3.9561514305046166
45,1,02,45_02,panelist,med,1,0,0,0,3.9561514305046166,1,-0.2168645680939775,3.7392868624106392
45,1,03,45_03,panelist,low,1,0,1,0,3.9561514305046166,0,0,3.9561514305046166
45,1,04,45_04,panelist,med,1,0,0,0,3.9561514305046166,1,-0.13376821345411347,3.822383217050503
45,1,05,45_05,panelist,low,1,0,1,0,3.9561514305046166,0,0,3.9561514305046166
45,1,06,45_06,panelist,none,1,0,0,1,3.9561514305046166,0,0,3.9561514305046166
45,1,07,45_07,panelist,med,1,0,0,0,3.9561514305046166,0,0,3.9561514305046166
45,1,08,45_08,panelist,med,1,0,0,0,3.9561514305046166,1,0.22929922557577007,4.185450656080387
45,1,09,45_09,reviewer,high,0,1,0,0,3.9561514305046166,0,0,3.9561514305046166
45,1,10,45_10,panelist,high,1,1,0,0,3.9561514305046166,1,0.20997698278755308,4.16612841329217
45,1,11,45_11,panelist,high,1,1,0,0,3.9561514305046166,1,0.3154477400259944,4.271599170530611
45,1,12,45_12,panelist,med,1,0,0,0,3.9561514305046166,1,0.08380214739269837,4.039953577897315
45,1,13,45_13,panelist,med,1,0,0,0,3.9561514305046166,1,-0.17085735385266324,3.785294076651953
45,1,14,45_14,panelist,med,1,0,0,0,3.9561514305046166,0,0,3.9561514305046166
45,1,15,45_15,panelist,high,1,1,0,0,3.9561514305046166,0,0,3.9561514305046166
45,1,16,45_16,reviewer,low,0,0,1,0,3.9561514305046166,1,0.046115031341696186,4.002266461846313
45,1,17,45_17,panelist,low,1,0,1,0,3.9561514305046166,0,0,3.9561514305046166
45,1,18,45_18,panelist,med,1,0,0,0,3.9561514305046166,0,0,3.9561514305046166
45,1,19,45_19,panelist,high,1,1,0,0,3.9561514305046166,0,0,3.9561514305046166
45,1,20,45_20,panelist,none,1,0,0,1,3.9561514305046166,1,-0.23692888846052224,3.7192225420440943
45,1,21,45_21,panelist,high,1,1,0,0,3.9561514305046166,1,-0.15469755209381592,3.8014538784108005
45,1,22,45_22,reviewer,med,0,0,0,0,3.9561514305046166,1,0.2573199644919043,4.213471394996521
45,1,23,45_23,panelist,none,1,0,0,1,3.9561514305046166,0,0,3.9561514305046166
45,1,24,45_24,panelist,none,1,0,0,1,3.9561514305046166,0,0,3.9561514305046166
45,2,01,45_01,panelist,none,1,0,0,1,4.810679756161828,0,0,4.810679756161828
45,2,02,45_02,panelist,high,1,1,0,0,4.810679756161828,1,-0.04586321205287704,4.7648165441089505
45,2,03,45_03,panelist,med,1,0,0,0,4.810679756161828,0,0,4.810679756161828
45,2,04,45_04,panelist,med,1,0,0,0,4.810679756161828,0,0,4.810679756161828
45,2,05,45_05,panelist,med,1,0,0,0,4.810679756161828,0,0,4.810679756161828
45,2,06,45_06,panelist,high,1,1,0,0,4.810679756161828,1,-0.23064956296074632,4.580030193201082
45,2,07,45_07,panelist,low,1,0,1,0,4.810679756161828,0,0,4.810679756161828
45,2,08,45_08,panelist,med,1,0,0,0,4.810679756161828,0,0,4.810679756161828
45,2,09,45_09,panelist,med,1,0,0,0,4.810679756161828,0,0,4.810679756161828
45,2,10,45_10,panelist,med,1,0,0,0,4.810679756161828,0,0,4.810679756161828
45,2,11,45_11,panelist,none,1,0,0,1,4.810679756161828,0,0,4.810679756161828
45,2,12,45_12,panelist,none,1,0,0,1,4.810679756161828,0,0,4.810679756161828
45,2,13,45_13,panelist,med,1,0,0,0,4.810679756161828,0,0,4.810679756161828
45,2,14,45_14,panelist,med,1,0,0,0,4.810679756161828,1,0.04869308741446971,4.859372843576297
45,2,15,45_15,panelist,low,1,0,1,0,4.810679756161828,1,-0.1518392883248608,4.658840467836967
45,2,16,45_16,panelist,none,1,0,0,1,4.810679756161828,1,0.10275377099226456,4.9
45,2,17,45_17,panelist,low,1,0,1,0,4.810679756161828,0,0,4.810679756161828
45,2,18,45_18,panelist,low,1,0,1,0,4.810679756161828,0,0,4.810679756161828
45,2,19,45_19,panelist,high,1,1,0,0,4.810679756161828,1,-0.18332004583637693,4.627359710325451
45,2,20,45_20,reviewer,med,0,0,0,0,4.810679756161828,0,0,4.810679756161828
45,2,21,45_21,panelist,med,1,0,0,0,4.810679756161828,1,0.19071357857379956,4.9
45,2,22,45_22,reviewer,high,0,1,0,0,4.810679756161828,0,0,4.810679756161828
45,2,23,45_23,reviewer,high,0,1,0,0,4.810679756161828,1,-0.01617978310274866,4.794499973059079
45,2,24,45_24,panelist,high,1,1,0,0,4.810679756161828,1,0.1546822408174418,4.9
45,3,01,45_01,panelist,high,1,1,0,0,3.7395560340386416,0,0,3.7395560340386416
45,3,02,45_02,panelist,med,1,0,0,0,3.7395560340386416,0,0,3.7395560340386416
45,3,03,45_03,panelist,high,1,1,0,0,3.7395560340386416,1,0.08587870894444248,3.825434742983084
45,3,04,45_04,panelist,med,1,0,0,0,3.7395560340386416,1,-0.1817181761406063,3.5578378578980354
45,3,05,45_05,panelist,none,1,0,0,1,3.7395560340386416,1,-0.02066398031912603,3.7188920537195154
45,3,06,45_06,panelist,med,1,0,0,0,3.7395560340386416,0,0,3.7395560340386416
45,3,07,45_07,panelist,med,1,0,0,0,3.7395560340386416,0,0,3.7395560340386416
45,3,08,45_08,reviewer,med,0,0,0,0,3.7395560340386416,0,0,3.7395560340386416
45,3,09,45_09,panelist,med,1,0,0,0,3.7395560340386416,0,0,3.7395560340386416
45,3,10,45_10,reviewer,low,0,0,1,0,3.7395560340386416,0,0,3.7395560340386416
45,3,11,45_11,panelist,low,1,0,1,0,3.7395560340386416,0,0,3.7395560340386416
45,3,12,45_12,panelist,low,1,0,1,0,3.7395560340386416,0,0,3.7395560340386416
45,3,13,45_13,panelist,none,1,0,0,1,3.7395560340386416,1,0.03068677581202059,3.770242809850662
45,3,14,45_14,panelist,high,1,1,0,0,3.7395560340386416,0,0,3.7395560340386416
45,3,15,45_15,panelist,med,1,0,0,0,3.7395560340386416,1,-0.08134458839632115,3.6582114456423205
45,3,16,45_16,panelist,low,1,0,1,0,3.7395560340386416,0,0,3.7395560340386416
45,3,17,45_17,panelist,high,1,1,0,0,3.7395560340386416,1,-0.05684603175270078,3.682710002285941
45,3,18,45_18,panelist,none,1,0,0,1,3.7395560340386416,1,0.05732010848523433,3.796876142523876
45,3,19,45_19,panelist,med,1,0,0,0,3.7395560340386416,1,-0.08668817899870129,3.6528678550399403
45,3,20,45_20,panelist,high,1,1,0,0,3.7395560340386416,0,0,3.7395560340386416
45,3,21,45_21,panelist,med,1,0,0,0,3.7395560340386416,0,0,3.7395560340386416
45,3,22,45_22,reviewer,med,0,0,0,0,3.7395560340386416,1,0.06501304734150375,3.804569081380145
45,3,23,45_23,panelist,none,1,0,0,1,3.7395560340386416,0,0,3.7395560340386416
45,3,24,45_24,panelist,high,1,1,0,0,3.7395560340386416,0,0,3.7395560340386416
45,4,01,45_01,panelist,high,1,1,0,0,3.9142077373089226,1,-0.10868477345094284,3.80552296385798
45,4,02,45_02,panelist,none,1,0,0,1,3.9142077373089226,0,0,3.9142077373089226
45,4,03,45_03,panelist,high,1,1,0,0,3.9142077373089226,0,0,3.9142077373089226
45,4,04,45_04,panelist,none,1,0,0,1,3.9142077373089226,0,0,3.9142077373089226
45,4,05,45_05,panelist,med,1,0,0,0,3.9142077373089226,1,0.058744315959027876,3.9729520532679503
45,4,06,45_06,panelist,med,1,0,0,0,3.9142077373089226,0,0,3.9142077373089226
45,4,07,45_07,reviewer,high,0,1,0,0,3.9142077373089226,0,0,3.9142077373089226
45,4,08,45_08,panelist,med,1,0,0,0,3.9142077373089226,1,0.042109159577148884,3.9563168968860714
45,4,09,45_09,panelist,low,1,0,1,0,3.9142077373089226,1,0.030014746791860236,3.944222484100783
45,4,10,45_10,panelist,low,1,0,1,0,3.9142077373089226,1,0.0028523446453876866,3.91706008195431
45,4,11,45_11,panelist,none,1,0,0,1,3.9142077373089226,1,-0.04970490987507572,3.8645028274338467
45,4,12,45_12,panelist,med,1,0,0,0,3.9142077373089226,0,0,3.9142077373089226
45,4,13,45_13,panelist,med,1,0,0,0,3.9142077373089226,0,0,3.9142077373089226
45,4,14,45_14,panelist,med,1,0,0,0,3.9142077373089226,0,0,3.9142077373089226
45,4,15,45_15,panelist,med,1,0,0,0,3.9142077373089226,1,0.18669653375007317,4.100904271058996
45,4,16,45_16,reviewer,high,0,1,0,0,3.9142077373089226,0,0,3.9142077373089226
45,4,17,45_17,panelist,high,1,1,0,0,3.9142077373089226,1,0.057128921930216715,3.9713366592391393
45,4,18,45_18,panelist,high,1,1,0,0,3.9142077373089226,1,0.09986778865619042,4.014075525965113
45,4,19,45_19,reviewer,low,0,0,1,0,3.9142077373089226,1,-0.17469010838148566,3.739517628927437
45,4,20,45_20,panelist,med,1,0,0,0,3.9142077373089226,0,0,3.9142077373089226
45,4,21,45_21,panelist,none,1,0,0,1,3.9142077373089226,0,0,3.9142077373089226
45,4,22,45_22,panelist,med,1,0,0,0,3.9142077373089226,0,0,3.9142077373089226
