cmte,app,memno,cid,job,exp,init_score,gender,career_stage,consensus,panelist,exp_high,exp_low,exp_none,female,early_career,deviated,deviation,score
43,11,10,43_10,panelist,high,NA,male,established,4.1,1,1,0,0,0,0,0,0,4.1
43,11,11,43_11,panelist,med,NA,male,established,4.1,1,0,0,0,0,0,0,0,4.1
43,11,12,43_12,panelist,med,NA,male,established,4.1,1,0,0,0,0,0,1,0.2,4.3
43,11,13,43_13,panelist,none,NA,male,established,4.1,1,0,0,1,0,0,0,0,4.1
43,11,14,43_14,panelist,med,NA,male,established,4.1,1,0,0,0,0,0,1,0.1,4.2
43,11,15,43_15,panelist,med,NA,male,established,4.1,1,0,0,0,0,0,1,0.4,4.5
43,11,16,43_16,panelist,high,NA,male,established,4.1,1,1,0,0,0,0,0,0,4.1
43,11,17,43_17,panelist,med,NA,male,established,4.1,1,0,0,0,0,0,1,-0.3,3.8
43,11,18,43_18,panelist,high,NA,male,established,4.1,1,1,0,0,0,0,0,0,4.1
43,11,19,43_19,panelist,none,NA,male,established,4.1,1,0,0,1,0,0,1,0.1,4.2
43,11,20,43_20,panelist,high,NA,male,established,4.1,1,1,0,0,0,0,0,0,4.1
43,11,21,43_21,panelist,none,NA,male,established,4.1,1,0,0,1,0,0,1,0.1,4.2
43,11,22,43_22,panelist,high,NA,male,established,4.1,1,1,0,0,0,0,0,0,4.1
43,11,23,43_23,panelist,low,NA,male,established,4.1,1,0,1,0,0,0,1,0.1,4.2
43,11,24,43_24,panelist,high,NA,male,established,4.1,1,1,0,0,0,0,0,0,4.1
43,12,01,43_01,panelist,none,NA,male,established,4.1,1,0,0,1,0,0,1,-0.1,4
43,12,02,43_02,reviewer,med,4.2,male,established,4.1,0,0,0,0,0,0,0,0,4.1
43,12,03,43_03,panelist,low,NA,male,established,4.1,1,0,1,0,0,0,1,-0.1,4
43,12,04,43_04,panelist,none,NA,male,established,4.1,1,0,0,1,0,0,0,0,4.1
43,12,05,43_05,panelist,med,NA,male,established,4.1,1,0,0,0,0,0,1,-0.2,3.9
43,12,06,43_06,panelist,low,NA,male,established,4.1,1,0,1,0,0,0,1,0.1,4.2
43,12,07,43_07,panelist,med,NA,male,established,4.1,1,0,0,0,0,0,0,0,4.1
43,12,08,43_08,panelist,med,NA,male,established,4.1,1,0,0,0,0,0,0,0,4.1
43,12,09,43_09,panelist,high,NA,male,established,4.1,1,1,0,0,0,0,0,0,4.1
43,12,10,43_10,panelist,med,NA,male,established,4.1,1,0,0,0,0,0,0,0,4.1
43,12,11,43_11,panelist,med,NA,male,established,4.1,1,0,0,0,0,0,0,0,4.1
43,12,12,43_12,panelist,high,NA,male,established,4.1,1,1,0,0,0,0,1,-0.2,3.9
43,12,13,43_13,panelist,high,NA,male,established,4.1,1,1,0,0,0,0,0,0,4.1
43,12,14,43_14,panelist,none,NA,male,established,4.1,1,0,0,1,0,0,1,-0.3,3.8
43,12,15,43_15,panelist,med,NA,male,established,4.1,1,0,0,0,0,0,0,0,4.1
43,12,16,43_16,reviewer,low,4.1,male,established,4.1,0,0,1,0,0,0,0,0,4.1
43,12,17,43_17,panelist,med,NA,male,established,4.1,1,0,0,0,0,0,1,-0.1,4
43,12,18,43_18,panelist,med,NA,male,established,4.1,1,0,0,0,0,0,1,-0.1,4
43,12,19,43_19,panelist,med,NA,male,established,4.1,1,0,0,0,0,0,1,-0.2,3.9
43,12,20,43_20,panelist,none,NA,male,established,4.1,1,0,0,1,0,0,0,0,4.1
43,12,21,43_21,panelist,high,NA,male,established,4.1,1,1,0,0,0,0,0,0,4.1
43,12,22,43_22,panelist,high,NA,male,established,4.1,1,1,0,0,0,0,1,0.2,4.3
43,12,23,43_23,reviewer,low,4.1,male,established,4.1,0,0,1,0,0,0,1,0.3,4.4
43,12,24,43_24,panelist,high,NA,male,established,4.1,1,1,0,0,0,0,0,0,4.1
43,15,01,43_01,panelist,high,NA,female,established,4.5,1,1,0,0,1,0,1,-0.1,4.4
43,15,02,43_02,panelist,high,NA,female,established,4.5,1,1,0,0,1,0,1,0.3,4.8
43,15,03,43_03,panelist,none,NA,female,established,4.5,1,0,0,1,1,0,0,0,4.5
43,15,04,43_04,panelist,low,NA,female,established,4.5,1,0,1,0,1,0,1,0.3,4.8
43,15,05,43_05,panelist,med,NA,female,established,4.5,1,0,0,0,1,0,1,-0.3,4.2
43,15,06,43_06,panelist,low,NA,female,established,4.5,1,0,1,0,1,0,1,0.1,4.6
43,15,07,43_07,reviewer,low,4.7,female,established,4.5,0,0,1,0,1,0,1,-0.2,4.3
43,15,08,43_08,panelist,high,NA,female,established,4.5,1,1,0,0,1,0,0,0,4.5
43,15,09,43_09,panelist,none,NA,female,established,4.5,1,0,0,1,1,0,0,0,4.5
43,15,10,43_10,panelist,high,NA,female,established,4.5,1,1,0,0,1,0,1,-0.1,4.4
43,15,11,43_11,panelist,med,NA,female,established,4.5,1,0,0,0,1,0,0,0,4.5
43,15,12,43_12,reviewer,med,4.4,female,established,4.5,0,0,0,0,1,0,0,0,4.5
43,15,13,43_13,panelist,med,NA,female,established,4.5,1,0,0,0,1,0,1,0.1,4.6
43,15,14,43_14,panelist,none,NA,female,established,4.5,1,0,0,1,1,0,1,-0.2,4.3
43,15,15,43_15,panelist,med,NA,female,established,4.5,1,0,0,0,1,0,0,0,4.5
43,15,16,43_16,panelist,med,NA,female,established,4.5,1,0,0,0,1,0,0,0,4.5
43,15,17,43_17,panelist,none,NA,female,established,4.5,1,0,0,1,1,0,1,0.1,4.6
43,15,18,43_18,reviewer,med,4.3,female,established,4.5,0,0,0,0,1,0,1,0.1,4.6
43,15,19,43_19,panelist,low,NA,female,established,4.5,1,0,1,0,1,0,0,0,4.5
43,15,20,43_20,panelist,high,NA,female,established,4.5,1,1,0,0,1,0,1,-0.4,4.1
43,15,21,43_21,panelist,med,NA,female,established,4.5,1,0,0,0,1,0,1,0.2,4.7
43,15,22,43_22,panelist,med,NA,female,established,4.5,1,0,0,0,1,0,0,0,4.5
43,15,23,43_23,panelist,high,NA,female,established,4.5,1,1,0,0,1,0,1,0.1,4.6
43,15,24,43_24,panelist,med,NA,female,established,4.5,1,0,0,0,1,0,0,0,4.5
43,20,01,43_01,reviewer,none,3.4,female,early,3.6,0,0,0,1,1,1,1,-0.2,3.4
43,20,02,43_02,panelist,high,NA,female,early,3.6,1,1,0,0,1,1,0,0,3.6
43,20,03,43_03,panelist,med,NA,female,early,3.6,1,0,0,0,1,1,0,0,3.6
43,20,04,43_04,panelist,med,NA,female,early,3.6,1,0,0,0,1,1,0,0,3.6
43,20,05,43_05,panelist,high,NA,female,early,3.6,1,1,0,0,1,1,0,0,3.6
43,20,06,43_06,panelist,low,NA,female,early,3.6,1,0,1,0,1,1,0,0,3.6
43,20,07,43_07,panelist,low,NA,female,early,3.6,1,0,1,0,1,1,0,0,3.6
43,20,08,43_08,panelist,none,NA,female,early,3.6,1,0,0,1,1,1,0,0,3.6
43,20,09,43_09,panelist,med,NA,female,early,3.6,1,0,0,0,1,1,0,0,3.6
43,20,10,43_10,panelist,high,NA,female,early,3.6,1,1,0,0,1,1,0,0,3.6
43,20,11,43_11,reviewer,med,3.9,female,early,3.6,0,0,0,0,1,1,1,-0.1,3.5
43,20,12,43_12,panelist,med,NA,female,early,3.6,1,0,0,0,1,1,0,0,3.6
43,20,13,43_13,panelist,low,NA,female,early,3.6,1,0,1,0,1,1,1,-0.1,3.5
43,20,14,43_14,panelist,none,NA,female,early,3.6,1,0,0,1,1,1,1,0.1,3.7
43,20,15,43_15,panelist,med,NA,female,early,3.6,1,0,0,0,1,1,0,0,3.6
43,20,16,43_16,panelist,med,NA,female,early,3.6,1,0,0,0,1,1,1,-0.1,3.5
43,20,17,43_17,panelist,low,NA,female,early,3.6,1,0,1,0,1,1,1,0.1,3.7
43,20,18,43_18,panelist,high,NA,female,early,3.6,1,1,0,0,1,1,1,0.3,3.9
43,20,19,43_19,panelist,med,NA,female,early,3.6,1,0,0,0,1,1,0,0,3.6
43,20,20,43_20,panelist,high,NA,female,early,3.6,1,1,0,0,1,1,0,0,3.6
43,20,21,43_21,panelist,med,NA,female,early,3.6,1,0,0,0,1,1,0,0,3.6
43,20,22,43_22,panelist,med,NA,female,early,3.6,1,0,0,0,1,1,1,0.1,3.7
43,20,23,43_23,panelist,high,NA,female,early,3.6,1,1,0,0,1,1,0,0,3.6
43,20,24,43_24,reviewer,none,3.6,female,early,3.6,0,0,0,1,1,1,1,-0.1,3.5
43,22,01,43_01,panelist,none,NA,female,established,4.1,1,0,0,1,1,0,1,-0.2,3.9
43,22,02,43_02,panelist,med,NA,female,established,4.1,1,0,0,0,1,0,1,-0.1,4
43,22,03,43_03,reviewer,none,4,female,established,4.1,0,0,0,1,1,0,0,0,4.1
43,22,04,43_04,panelist,high,NA,female,established,4.1,1,1,0,0,1,0,0,0,4.1
43,22,05,43_05,panelist,med,NA,female,established,4.1,1,0,0,0,1,0,1,-0.2,3.9
43,22,06,43_06,panelist,med,NA,female,established,4.1,1,0,0,0,1,0,0,0,4.1
43,22,07,43_07,panelist,med,NA,female,established,4.1,1,0,0,0,1,0,0,0,4.1
43,22,08,43_08,panelist,high,NA,female,established,4.1,1,1,0,0,1,0,0,0,4.1
43,22,09,43_09,reviewer,high,4.2,female,established,4.1,0,1,0,0,1,0,0,0,4.1
43,22,10,43_10,panelist,high,NA,female,established,4.1,1,1,0,0,1,0,1,0.1,4.2
43,22,11,43_11,panelist,med,NA,female,established,4.1,1,0,0,0,1,0,0,0,4.1
43,22,12,43_12,panelist,high,NA,female,established,4.1,1,1,0,0,1,0,1,0.4,4.5
43,22,13,43_13,panelist,low,NA,female,established,4.1,1,0,1,0,1,0,0,0,4.1
43,22,14,43_14,reviewer,low,4.2,female,established,4.1,0,0,1,0,1,0,0,0,4.1
43,22,15,43_15,panelist,med,NA,female,established,4.1,1,0,0,0,1,0,1,0.2,4.3
43,22,16,43_16,panelist,low,NA,female,established,4.1,1,0,1,0,1,0,1,-0.2,3.9
43,22,17,43_17,panelist,high,NA,female,established,4.1,1,1,0,0,1,0,0,0,4.1
43,22,18,43_18,panelist,med,NA,female,established,4.1,1,0,0,0,1,0,0,0,4.1
43,22,19,43_19,panelist,med,NA,female,established,4.1,1,0,0,0,1,0,0,0,4.1
43,22,20,43_20,panelist,none,NA,female,established,4.1,1,0,0,1,1,0,1,0.2,4.3
43,22,21,43_21,panelist,low,NA,female,established,4.1,1,0,1,0,1,0,1,0.1,4.2
43,22,22,43_22,panelist,none,NA,female,established,4.1,1,0,0,1,1,0,0,0,4.1
43,22,23,43_23,panelist,med,NA,female,established,4.1,1,0,0,0,1,0,0,0,4.1
43,22,24,43_24,panelist,med,NA,female,established,4.1,1,0,0,0,1,0,0,0,4.1
43,25,01,43_01,panelist,med,NA,male,established,4.3,1,0,0,0,0,0,1,-0.1,4.2
43,25,02,43_02,panelist,med,NA,male,established,4.3,1,0,0,0,0,0,0,0,4.3
43,25,03,43_03,panelist,none,NA,male,established,4.3,1,0,0,1,0,0,1,0.1,4.4
43,25,04,43_04,panelist,high,NA,male,established,4.3,1,1,0,0,0,0,0,0,4.3
43,25,05,43_05,panelist,none,NA,male,established,4.3,1,0,0,1,0,0,0,0,4.3
43,25,06,43_06,panelist,low,NA,male,established,4.3,1,0,1,0,0,0,1,0.1,4.4
43,25,07,43_07,panelist,low,NA,male,established,4.3,1,0,1,0,0,0,1,-0.3,4
43,25,08,43_08,panelist,med,NA,male,established,4.3,1,0,0,0,0,0,1,-0.1,4.2
43,25,09,43_09,panelist,low,NA,male,established,4.3,1,0,1,0,0,0,0,0,4.3
43,25,10,43_10,panelist,high,NA,male,established,4.3,1,1,0,0,0,0,0,0,4.3
43,25,11,43_11,panelist,med,NA,male,established,4.3,1,0,0,0,0,0,1,0.2,4.5
43,25,12,43_12,panelist,med,NA,male,established,4.3,1,0,0,0,0,0,1,0.1,4.4
43,25,13,43_13,reviewer,med,4.4,male,established,4.3,0,0,0,0,0,0,1,0.4,4.7
43,25,14,43_14,reviewer,high,4.1,male,established,4.3,0,1,0,0,0,0,0,0,4.3
43,25,15,43_15,panelist,med,NA,male,established,4.3,1,0,0,0,0,0,1,-0.3,4
43,25,16,43_16,reviewer,none,4.3,male,established,4.3,0,0,0,1,0,0,1,-0.4,3.9
43,25,17,43_17,panelist,high,NA,male,established,4.3,1,1,0,0,0,0,0,0,4.3
43,25,18,43_18,panelist,med,NA,male,established,4.3,1,0,0,0,0,0,0,0,4.3
43,25,19,43_19,panelist,high,NA,male,established,4.3,1,1,0,0,0,0,0,0,4.3
43,25,20,43_20,panelist,low,NA,male,established,4.3,1,0,1,0,0,0,0,0,4.3
43,25,21,43_21,panelist,high,NA,male,established,4.3,1,1,0,0,0,0,0,0,4.3
43,25,22,43_22,panelist,med,NA,male,established,4.3,1,0,0,0,0,0,1,-0.1,4.2
43,25,23,43_23,panelist,med,NA,male,established,4.3,1,0,0,0,0,0,0,0,4.3
43,25,24,43_24,panelist,none,NA,male,established,4.3,1,0,0,1,0,0,1,-0.4,3.9
43,26,01,43_01,panelist,low,NA,female,early,4,1,0,1,0,1,1,1,-0.1,3.9
43,26,02,43_02,panelist,med,NA,female,early,4,1,0,0,0,1,1,1,0.2,4.2
43,26,03,43_03,reviewer,med,4.4,female,early,4,0,0,0,0,1,1,0,0,4
43,26,04,43_04,panelist,low,NA,female,early,4,1,0,1,0,1,1,0,0,4
43,26,05,43_05,panelist,none,NA,female,early,4,1,0,0,1,1,1,1,-0.4,3.6
43,26,06,43_06,panelist,high,NA,female,early,4,1,1,0,0,1,1,1,-0.1,3.9
43,26,07,43_07,panelist,none,NA,female,early,4,1,0,0,1,1,1,1,0.1,4.1
43,26,08,43_08,panelist,med,NA,female,early,4,1,0,0,0,1,1,1,-0.1,3.9
43,26,09,43_09,panelist,none,NA,female,early,4,1,0,0,1,1,1,1,0.1,4.1
43,26,10,43_10,panelist,med,NA,female,early,4,1,0,0,0,1,1,1,0.1,4.1
43,26,11,43_11,panelist,med,NA,female,early,4,1,0,0,0,1,1,0,0,4
43,26,12,43_12,panelist,high,NA,female,early,4,1,1,0,0,1,1,0,0,4
43,26,13,43_13,panelist,med,NA,female,early,4,1,0,0,0,1,1,0,0,4
43,26,14,43_14,panelist,med,NA,female,early,4,1,0,0,0,1,1,1,-0.1,3.9
43,26,15,43_15,panelist,none,NA,female,early,4,1,0,0,1,1,1,1,0.1,4.1
43,26,16,43_16,panelist,low,NA,female,early,4,1,0,1,0,1,1,0,0,4
43,26,17,43_17,panelist,high,NA,female,early,4,1,1,0,0,1,1,1,-0.2,3.8
43,26,18,43_18,panelist,high,NA,female,early,4,1,1,0,0,1,1,1,0.1,4.1
43,26,19,43_19,reviewer,med,4.1,female,early,4,0,0,0,0,1,1,0,0,4
43,26,20,43_20,reviewer,low,3.5,female,early,4,0,0,1,0,1,1,0,0,4
43,26,21,43_21,panelist,med,NA,female,early,4,1,0,0,0,1,1,0,0,4
43,26,22,43_22,panelist,med,NA,female,early,4,1,0,0,0,1,1,1,0.1,4.1
43,26,23,43_23,panelist,high,NA,female,early,4,1,1,0,0,1,1,0,0,4
43,26,24,43_24,panelist,high,NA,female,early,4,1,1,0,0,1,1,1,0.1,4.1
43,28,01,43_01,panelist,high,NA,female,early,4.7,1,1,0,0,1,1,1,0.1,4.8
43,28,02,43_02,panelist,high,NA,female,early,4.7,1,1,0,0,1,1,1,0.3,4.9
43,28,03,43_03,panelist,high,NA,female,early,4.7,1,1,0,0,1,1,1,-0.1,4.6
43,28,04,43_04,panelist,none,NA,female,early,4.7,1,0,0,1,1,1,1,-0.2,4.5
43,28,05,43_05,panelist,med,NA,female,early,4.7,1,0,0,0,1,1,1,0.1,4.8
43,28,06,43_06,panelist,med,NA,female,early,4.7,1,0,0,0,1,1,1,-0.1,4.6
43,28,07,43_07,panelist,none,NA,female,early,4.7,1,0,0,1,1,1,1,-0.2,4.5
43,28,08,43_08,reviewer,none,4.4,female,early,4.7,0,0,0,1,1,1,0,0,4.7
43,28,09,43_09,panelist,none,NA,female,early,4.7,1,0,0,1,1,1,1,-0.1,4.6
43,28,10,43_10,panelist,med,NA,female,early,4.7,1,0,0,0,1,1,0,0,4.7
43,28,11,43_11,panelist,med,NA,female,early,4.7,1,0,0,0,1,1,0,0,4.7
43,28,12,43_12,panelist,low,NA,female,early,4.7,1,0,1,0,1,1,1,0.2,4.9
43,28,13,43_13,panelist,low,NA,female,early,4.7,1,0,1,0,1,1,1,0.1,4.8
43,28,14,43_14,panelist,med,NA,female,early,4.7,1,0,0,0,1,1,1,0.1,4.8
43,28,15,43_15,panelist,high,NA,female,early,4.7,1,1,0,0,1,1,1,0.1,4.8
43,28,16,43_16,panelist,med,NA,female,early,4.7,1,0,0,0,1,1,0,0,4.7
43,28,17,43_17,panelist,low,NA,female,early,4.7,1,0,1,0,1,1,0,0,4.7
43,28,18,43_18,panelist,med,NA,female,early,4.7,1,0,0,0,1,1,0,0,4.7
43,28,19,43_19,panelist,med,NA,female,early,4.7,1,0,0,0,1,1,0,0,4.7
43,28,20,43_20,panelist,low,NA,female,early,4.7,1,0,1,0,1,1,0,0,4.7
43,28,21,43_21,reviewer,med,4.8,female,early,4.7,0,0,0,0,1,1,0,0,4.7
43,28,22,43_22,reviewer,med,4.9,female,early,4.7,0,0,0,0,1,1,1,0.3,4.9
43,28,23,43_23,panelist,high,NA,female,early,4.7,1,1,0,0,1,1,0,0,4.7
43,28,24,43_24,panelist,high,NA,female,early,4.7,1,1,0,0,1,1,1,0.1,4.8
43,29,01,43_01,panelist,med,NA,male,early,3.5,1,0,0,0,0,1,0,0,3.5
43,29,02,43_02,panelist,med,NA,male,early,3.5,1,0,0,0,0,1,0,0,3.5
43,29,03,43_03,panelist,med,NA,male,early,3.5,1,0,0,0,0,1,0,0,3.5
43,29,04,43_04,reviewer,med,3.4,male,early,3.5,0,0,0,0,0,1,0,0,3.5
43,29,05,43_05,panelist,med,NA,male,early,3.5,1,0,0,0,0,1,0,0,3.5
43,29,06,43_06,panelist,low,NA,male,early,3.5,1,0,1,0,0,1,1,0.1,3.6
43,29,07,43_07,panelist,none,NA,male,early,3.5,1,0,0,1,0,1,0,0,3.5
43,29,08,43_08,panelist,med,NA,male,early,3.5,1,0,0,0,0,1,1,-0.2,3.3
43,29,09,43_09,reviewer,high,3.9,male,early,3.5,0,1,0,0,0,1,1,-0.1,3.4
43,29,10,43_10,panelist,high,NA,male,early,3.5,1,1,0,0,0,1,0,0,3.5
43,29,11,43_11,panelist,high,NA,male,early,3.5,1,1,0,0,0,1,0,0,3.5
43,29,12,43_12,panelist,med,NA,male,early,3.5,1,0,0,0,0,1,1,0.2,3.7
43,29,13,43_13,panelist,med,NA,male,early,3.5,1,0,0,0,0,1,1,0.5,4
43,29,14,43_14,panelist,high,NA,male,early,3.5,1,1,0,0,0,1,0,0,3.5
43,29,15,43_15,panelist,high,NA,male,early,3.5,1,1,0,0,0,1,0,0,3.5
43,29,16,43_16,panelist,none,NA,male,early,3.5,1,0,0,1,0,1,1,-0.1,3.4
43,29,17,43_17,reviewer,none,3.3,male,early,3.5,0,0,0,1,0,1,0,0,3.5
43,29,18,43_18,panelist,high,NA,male,early,3.5,1,1,0,0,0,1,1,-0.1,3.4
43,29,19,43_19,panelist,med,NA,male,early,3.5,1,0,0,0,0,1,0,0,3.5
43,29,20,43_20,panelist,low,NA,male,early,3.5,1,0,1,0,0,1,1,-0.1,3.4
43,29,21,43_21,panelist,low,NA,male,early,3.5,1,0,1,0,0,1,0,0,3.5
43,29,22,43_22,panelist,low,NA,male,early,3.5,1,0,1,0,0,1,1,-0.1,3.4
43,29,23,43_23,panelist,none,NA,male,early,3.5,1,0,0,1,0,1,1,-0.2,3.3
43,29,24,43_24,panelist,med,NA,male,early,3.5,1,0,0,0,0,1,1,-0.2,3.3
43,30,01,43_01,panelist,none,NA,male,established,3.8,1,0,0,1,0,0,1,-0.3,3.5
43,30,02,43_02,panelist,med,NA,male,established,3.8,1,0,0,0,0,0,0,0,3.8
43,30,03,43_03,panelist,high,NA,male,established,3.8,1,1,0,0,0,0,0,0,3.8
43,30,04,43_04,panelist,med,NA,male,established,3.8,1,0,0,0,0,0,0,0,3.8
43,30,05,43_05,panelist,med,NA,male,established,3.8,1,0,0,0,0,0,1,-0.3,3.5
43,30,06,43_06,panelist,med,NA,male,established,3.8,1,0,0,0,0,0,0,0,3.8
43,30,07,43_07,panelist,high,NA,male,established,3.8,1,1,0,0,0,0,0,0,3.8
43,30,08,43_08,panelist,med,NA,male,established,3.8,1,0,0,0,0,0,0,0,3.8
43,30,09,43_09,panelist,none,NA,male,established,3.8,1,0,0,1,0,0,0,0,3.8
43,30,10,43_10,panelist,med,NA,male,established,3.8,1,0,0,0,0,0,0,0,3.8
43,30,11,43_11,panelist,low,NA,male,established,3.8,1,0,1,0,0,0,1,-0.1,3.7
43,30,12,43_12,panelist,high,NA,male,established,3.8,1,1,0,0,0,0,1,0.2,4
43,30,13,43_13,panelist,high,NA,male,established,3.8,1,1,0,0,0,0,0,0,3.8
43,30,14,43_14,panelist,none,NA,male,established,3.8,1,0,0,1,0,0,0,0,3.8
43,30,15,43_15,panelist,none,NA,male,established,3.8,1,0,0,1,0,0,0,0,3.8
43,30,16,43_16,panelist,low,NA,male,established,3.8,1,0,1,0,0,0,0,0,3.8
43,30,17,43_17,panelist,med,NA,male,established,3.8,1,0,0,0,0,0,0,0,3.8
43,30,18,43_18,panelist,med,NA,male,established,3.8,1,0,0,0,0,0,1,-0.2,3.6
43,30,19,43_19,panelist,med,NA,male,established,3.8,1,0,0,0,0,0,0,0,3.8
43,30,20,43_20,reviewer,high,4,male,established,3.8,0,1,0,0,0,0,0,0,3.8
43,30,21,43_21,reviewer,low,3.8,male,established,3.8,0,0,1,0,0,0,1,0.1,3.9
43,30,22,43_22,panelist,med,NA,male,established,3.8,1,0,0,0,0,0,1,-0.3,3.5
43,30,23,43_23,panelist,low,NA,male,established,3.8,1,0,1,0,0,0,0,0,3.8
43,30,24,43_24,reviewer,high,3.6,male,established,3.8,0,1,0,0,0,0,1,0.1,3.9
44,1,01,44_01,panelist,none,NA,female,early,4.1,1,0,0,1,1,1,1,-0.1,4
44,1,02,44_02,panelist,high,NA,female,early,4.1,1,1,0,0,1,1,1,-0.2,3.9
44,1,03,44_03,panelist,low,NA,female,early,4.1,1,0,1,0,1,1,0,0,4.1
44,1,04,44_04,reviewer,med,4.2,female,early,4.1,0,0,0,0,1,1,0,0,4.1
44,1,05,44_05,panelist,med,NA,female,early,4.1,1,0,0,0,1,1,1,-0.4,3.7
44,1,06,44_06,panelist,high,NA,female,early,4.1,1,1,0,0,1,1,1,0.2,4.3
44,1,07,44_07,panelist,med,NA,female,early,4.1,1,0,0,0,1,1,0,0,4.1
44,1,08,44_08,panelist,high,NA,female,early,4.1,1,1,0,0,1,1,1,0.1,4.2
44,1,09,44_09,panelist,none,NA,female,early,4.1,1,0,0,1,1,1,1,-0.5,3.6
44,1,10,44_10,panelist,none,NA,female,early,4.1,1,0,0,1,1,1,1,0.2,4.3
44,1,11,44_11,panelist,med,NA,female,early,4.1,1,0,0,0,1,1,1,0.2,4.3
44,1,12,44_12,reviewer,med,3.8,female,early,4.1,0,0,0,0,1,1,0,0,4.1
44,1,13,44_13,panelist,med,NA,female,early,4.1,1,0,0,0,1,1,0,0,4.1
44,1,14,44_14,panelist,med,NA,female,early,4.1,1,0,0,0,1,1,1,-0.2,3.9
44,1,15,44_15,panelist,med,NA,female,early,4.1,1,0,0,0,1,1,1,0.1,4.2
44,1,16,44_16,panelist,high,NA,female,early,4.1,1,1,0,0,1,1,0,0,4.1
44,1,17,44_17,panelist,high,NA,female,early,4.1,1,1,0,0,1,1,0,0,4.1
44,1,18,44_18,panelist,low,NA,female,early,4.1,1,0,1,0,1,1,1,0.1,4.2
44,1,19,44_19,panelist,high,NA,female,early,4.1,1,1,0,0,1,1,0,0,4.1
44,1,20,44_20,panelist,med,NA,female,early,4.1,1,0,0,0,1,1,1,0.4,4.5
44,1,21,44_21,panelist,med,NA,female,early,4.1,1,0,0,0,1,1,1,0.1,4.2
44,1,22,44_22,panelist,low,NA,female,early,4.1,1,0,1,0,1,1,1,-0.4,3.7
44,1,23,44_23,panelist,none,NA,female,early,4.1,1,0,0,1,1,1,1,0.1,4.2
44,1,24,44_24,reviewer,low,4.2,female,early,4.1,0,0,1,0,1,1,0,0,4.1
44,3,01,44_01,panelist,low,NA,female,established,4,1,0,1,0,1,0,1,0.1,4.1
44,3,02,44_02,reviewer,med,4.2,female,established,4,0,0,0,0,1,0,1,-0.1,3.9
44,3,03,44_03,panelist,low,NA,female,established,4,1,0,1,0,1,0,1,0.4,4.4
44,3,04,44_04,panelist,med,NA,female,established,4,1,0,0,0,1,0,1,-0.3,3.7
44,3,05,44_05,panelist,none,NA,female,established,4,1,0,0,1,1,0,1,-0.3,3.7
44,3,06,44_06,panelist,high,NA,female,established,4,1,1,0,0,1,0,1,0.1,4.1
44,3,07,44_07,panelist,high,NA,female,established,4,1,1,0,0,1,0,0,0,4
44,3,08,44_08,panelist,none,NA,female,established,4,1,0,0,1,1,0,1,-0.1,3.9
44,3,09,44_09,panelist,high,NA,female,established,4,1,1,0,0,1,0,0,0,4
44,3,10,44_10,panelist,low,NA,female,established,4,1,0,1,0,1,0,1,-0.1,3.9
44,3,11,44_11,panelist,none,NA,female,established,4,1,0,0,1,1,0,1,-0.2,3.8
44,3,12,44_12,panelist,med,NA,female,established,4,1,0,0,0,1,0,1,-0.3,3.7
44,3,13,44_13,reviewer,med,3.9,female,established,4,0,0,0,0,1,0,1,-0.1,3.9
44,3,14,44_14,reviewer,low,3.9,female,established,4,0,0,1,0,1,0,0,0,4
44,3,15,44_15,panelist,med,NA,female,established,4,1,0,0,0,1,0,1,-0.2,3.8
44,3,16,44_16,panelist,high,NA,female,established,4,1,1,0,0,1,0,1,-0.3,3.7
44,3,17,44_17,panelist,med,NA,female,established,4,1,0,0,0,1,0,0,0,4
44,3,18,44_18,panelist,high,NA,female,established,4,1,1,0,0,1,0,1,0.1,4.1
44,3,19,44_19,panelist,med,NA,female,established,4,1,0,0,0,1,0,0,0,4
44,3,20,44_20,panelist,med,NA,female,established,4,1,0,0,0,1,0,1,-0.1,3.9
44,3,21,44_21,panelist,high,NA,female,established,4,1,1,0,0,1,0,0,0,4
44,3,22,44_22,panelist,med,NA,female,established,4,1,0,0,0,1,0,1,-0.1,3.9
44,3,23,44_23,panelist,med,NA,female,established,4,1,0,0,0,1,0,0,0,4
44,3,24,44_24,panelist,none,NA,female,established,4,1,0,0,1,1,0,0,0,4
44,4,01,44_01,panelist,high,NA,male,established,3.5,1,1,0,0,0,0,0,0,3.5
44,4,02,44_02,panelist,med,NA,male,established,3.5,1,0,0,0,0,0,0,0,3.5
44,4,03,44_03,reviewer,med,3.5,male,established,3.5,0,0,0,0,0,0,1,0.2,3.7
44,4,04,44_04,panelist,high,NA,male,established,3.5,1,1,0,0,0,0,1,-0.1,3.4
44,4,05,44_05,panelist,low,NA,male,established,3.5,1,0,1,0,0,0,1,-0.2,3.3
44,4,06,44_06,panelist,med,NA,male,established,3.5,1,0,0,0,0,0,0,0,3.5
44,4,07,44_07,panelist,med,NA,male,established,3.5,1,0,0,0,0,0,1,-0.1,3.4
44,4,08,44_08,panelist,none,NA,male,established,3.5,1,0,0,1,0,0,0,0,3.5
44,4,09,44_09,panelist,none,NA,male,established,3.5,1,0,0,1,0,0,1,-0.3,3.2
44,4,10,44_10,panelist,low,NA,male,established,3.5,1,0,1,0,0,0,0,0,3.5
44,4,11,44_11,panelist,med,NA,male,established,3.5,1,0,0,0,0,0,1,0.2,3.7
