cmte,app,memno,cid,job,exp,init_score,top_bottom,consensus,any_bottom,rank_pct,discussed,panelist,exp_high,exp_low,exp_none,deviated,deviation,score
44,21,20,44_20,panelist,low,NA,NA,4,FALSE,0.28205128205128205,TRUE,1,0,1,0,0,0,4
44,21,21,44_21,panelist,med,NA,NA,4,FALSE,0.28205128205128205,TRUE,1,0,0,0,1,-0.1,3.9
44,21,22,44_22,panelist,none,NA,NA,4,FALSE,0.28205128205128205,TRUE,1,0,0,1,0,0,4
44,21,23,44_23,panelist,none,NA,NA,4,FALSE,0.28205128205128205,TRUE,1,0,0,1,0,0,4
44,21,24,44_24,reviewer,high,4,top,4,FALSE,0.28205128205128205,TRUE,0,1,0,0,0,0,4
44,22,01,44_01,panelist,med,NA,NA,3.8,FALSE,0.1794871794871795,TRUE,1,0,0,0,0,0,3.8
44,22,02,44_02,panelist,high,NA,NA,3.8,FALSE,0.1794871794871795,TRUE,1,1,0,0,0,0,3.8
44,22,03,44_03,panelist,low,NA,NA,3.8,FALSE,0.1794871794871795,TRUE,1,0,1,0,0,0,3.8
44,22,04,44_04,panelist,none,NA,NA,3.8,FALSE,0.1794871794871795,TRUE,1,0,0,1,1,-0.1,3.7
44,22,05,44_05,panelist,none,NA,NA,3.8,FALSE,0.1794871794871795,TRUE,1,0,0,1,0,0,3.8
44,22,06,44_06,panelist,med,NA,NA,3.8,FALSE,0.1794871794871795,TRUE,1,0,0,0,0,0,3.8
44,22,07,44_07,panelist,high,NA,NA,3.8,FALSE,0.1794871794871795,TRUE,1,1,0,0,0,0,3.8
44,22,08,44_08,panelist,high,NA,NA,3.8,FALSE,0.1794871794871795,TRUE,1,1,0,0,1,-0.2,3.6
44,22,09,44_09,reviewer,none,3.6,top,3.8,FALSE,0.1794871794871795,TRUE,0,0,0,1,0,0,3.8
44,22,10,44_10,reviewer,med,3.8,top,3.8,FALSE,0.1794871794871795,TRUE,0,0,0,0,1,0.2,4
44,22,11,44_11,panelist,med,NA,NA,3.8,FALSE,0.1794871794871795,TRUE,1,0,0,0,1,-0.2,3.6
44,22,12,44_12,panelist,low,NA,NA,3.8,FALSE,0.1794871794871795,TRUE,1,0,1,0,0,0,3.8
44,22,13,44_13,panelist,med,NA,NA,3.8,FALSE,0.1794871794871795,TRUE,1,0,0,0,0,0,3.8
44,22,14,44_14,panelist,high,NA,NA,3.8,FALSE,0.1794871794871795,TRUE,1,1,0,0,1,-0.2,3.6
44,22,15,44_15,panelist,med,NA,NA,3.8,FALSE,0.1794871794871795,TRUE,1,0,0,0,1,0.1,3.9
44,22,16,44_16,reviewer,none,4,top,3.8,FALSE,0.1794871794871795,TRUE,0,0,0,1,0,0,3.8
44,22,17,44_17,panelist,high,NA,NA,3.8,FALSE,0.1794871794871795,TRUE,1,1,0,0,0,0,3.8
44,22,18,44_18,panelist,low,NA,NA,3.8,FALSE,0.1794871794871795,TRUE,1,0,1,0,1,0.1,3.9
44,22,19,44_19,panelist,med,NA,NA,3.8,FALSE,0.1794871794871795,TRUE,1,0,0,0,0,0,3.8
44,22,20,44_20,panelist,med,NA,NA,3.8,FALSE,0.1794871794871795,TRUE,1,0,0,0,0,0,3.8
44,22,21,44_21,panelist,med,NA,NA,3.8,FALSE,0.1794871794871795,TRUE,1,0,0,0,1,-0.2,3.6
44,22,22,44_22,panelist,low,NA,NA,3.8,FALSE,0.1794871794871795,TRUE,1,0,1,0,0,0,3.8
44,22,23,44_23,panelist,high,NA,NA,3.8,FALSE,0.1794871794871795,TRUE,1,1,0,0,1,0.1,3.9
44,22,24,44_24,panelist,med,NA,NA,3.8,FALSE,0.1794871794871795,TRUE,1,0,0,0,1,-0.2,3.6
44,27,01,44_01,panelist,high,NA,NA,4.4,FALSE,0.7692307692307693,TRUE,1,1,0,0,0,0,4.4
44,27,02,44_02,panelist,med,NA,NA,4.4,FALSE,0.7692307692307693,TRUE,1,0,0,0,1,-0.1,4.3
44,27,03,44_03,panelist,low,NA,NA,4.4,FALSE,0.7692307692307693,TRUE,1,0,1,0,0,0,4.4
44,27,04,44_04,panelist,high,NA,NA,4.4,FALSE,0.7692307692307693,TRUE,1,1,0,0,0,0,4.4
44,27,05,44_05,panelist,low,NA,NA,4.4,FALSE,0.7692307692307693,TRUE,1,0,1,0,1,0.1,4.5
44,27,06,44_06,panelist,med,NA,NA,4.4,FALSE,0.7692307692307693,TRUE,1,0,0,0,0,0,4.4
44,27,07,44_07,panelist,high,NA,NA,4.4,FALSE,0.7692307692307693,TRUE,1,1,0,0,1,-0.1,4.3
44,27,08,44_08,panelist,low,NA,NA,4.4,FALSE,0.7692307692307693,TRUE,1,0,1,0,1,-0.2,4.2
44,27,09,44_09,reviewer,med,4.5,top,4.4,FALSE,0.7692307692307693,TRUE,0,0,0,0,0,0,4.4
44,27,10,44_10,panelist,med,NA,NA,4.4,FALSE,0.7692307692307693,TRUE,1,0,0,0,0,0,4.4
44,27,11,44_11,panelist,none,NA,NA,4.4,FALSE,0.7692307692307693,TRUE,1,0,0,1,0,0,4.4
44,27,12,44_12,panelist,high,NA,NA,4.4,FALSE,0.7692307692307693,TRUE,1,1,0,0,0,0,4.4
44,27,13,44_13,panelist,med,NA,NA,4.4,FALSE,0.7692307692307693,TRUE,1,0,0,0,0,0,4.4
44,27,14,44_14,panelist,none,NA,NA,4.4,FALSE,0.7692307692307693,TRUE,1,0,0,1,1,-0.1,4.3
44,27,15,44_15,panelist,low,NA,NA,4.4,FALSE,0.7692307692307693,TRUE,1,0,1,0,0,0,4.4
44,27,16,44_16,panelist,none,NA,NA,4.4,FALSE,0.7692307692307693,TRUE,1,0,0,1,1,-0.1,4.3
44,27,17,44_17,reviewer,med,4.3,top,4.4,FALSE,0.7692307692307693,TRUE,0,0,0,0,1,0.2,4.6
44,27,18,44_18,panelist,high,NA,NA,4.4,FALSE,0.7692307692307693,TRUE,1,1,0,0,1,0.1,4.5
44,27,19,44_19,panelist,med,NA,NA,4.4,FALSE,0.7692307692307693,TRUE,1,0,0,0,1,-0.2,4.2
44,27,20,44_20,panelist,med,NA,NA,4.4,FALSE,0.7692307692307693,TRUE,1,0,0,0,0,0,4.4
44,27,21,44_21,reviewer,high,4.4,top,4.4,FALSE,0.7692307692307693,TRUE,0,1,0,0,1,-0.2,4.2
44,27,22,44_22,panelist,med,NA,NA,4.4,FALSE,0.7692307692307693,TRUE,1,0,0,0,0,0,4.4
44,27,23,44_23,panelist,none,NA,NA,4.4,FALSE,0.7692307692307693,TRUE,1,0,0,1,1,-0.1,4.3
44,27,24,44_24,panelist,med,NA,NA,4.4,FALSE,0.7692307692307693,TRUE,1,0,0,0,1,-0.1,4.3
44,28,01,44_01,reviewer,med,4.5,top,4.7,FALSE,0.9230769230769231,TRUE,0,0,0,0,0,0,4.7
44,28,02,44_02,panelist,med,NA,NA,4.7,FALSE,0.9230769230769231,TRUE,1,0,0,0,0,0,4.7
44,28,03,44_03,panelist,med,NA,NA,4.7,FALSE,0.9230769230769231,TRUE,1,0,0,0,1,0.1,4.8
44,28,04,44_04,panelist,high,NA,NA,4.7,FALSE,0.9230769230769231,TRUE,1,1,0,0,0,0,4.7
44,28,05,44_05,reviewer,med,4.6,top,4.7,FALSE,0.9230769230769231,TRUE,0,0,0,0,0,0,4.7
44,28,06,44_06,panelist,none,NA,NA,4.7,FALSE,0.9230769230769231,TRUE,1,0,0,1,1,0.4,4.9
44,28,07,44_07,panelist,none,NA,NA,4.7,FALSE,0.9230769230769231,TRUE,1,0,0,1,1,0.2,4.9
44,28,08,44_08,panelist,med,NA,NA,4.7,FALSE,0.9230769230769231,TRUE,1,0,0,0,1,-0.5,4.2
44,28,09,44_09,panelist,low,NA,NA,4.7,FALSE,0.9230769230769231,TRUE,1,0,1,0,1,0.1,4.8
44,28,10,44_10,panelist,high,NA,NA,4.7,FALSE,0.9230769230769231,TRUE,1,1,0,0,0,0,4.7
44,28,11,44_11,panelist,none,NA,NA,4.7,FALSE,0.9230769230769231,TRUE,1,0,0,1,0,0,4.7
44,28,12,44_12,reviewer,low,4.9,top,4.7,FALSE,0.9230769230769231,TRUE,0,0,1,0,0,0,4.7
44,28,13,44_13,panelist,med,NA,NA,4.7,FALSE,0.9230769230769231,TRUE,1,0,0,0,0,0,4.7
44,28,14,44_14,panelist,med,NA,NA,4.7,FALSE,0.9230769230769231,TRUE,1,0,0,0,0,0,4.7
44,28,15,44_15,panelist,med,NA,NA,4.7,FALSE,0.9230769230769231,TRUE,1,0,0,0,1,0.1,4.8
44,28,16,44_16,panelist,med,NA,NA,4.7,FALSE,0.9230769230769231,TRUE,1,0,0,0,1,0.1,4.8
44,28,17,44_17,panelist,high,NA,NA,4.7,FALSE,0.9230769230769231,TRUE,1,1,0,0,1,0.1,4.8
44,28,18,44_18,panelist,high,NA,NA,4.7,FALSE,0.9230769230769231,TRUE,1,1,0,0,1,-0.2,4.5
44,28,19,44_19,panelist,none,NA,NA,4.7,FALSE,0.9230769230769231,TRUE,1,0,0,1,0,0,4.7
44,28,20,44_20,panelist,low,NA,NA,4.7,FALSE,0.9230769230769231,TRUE,1,0,1,0,0,0,4.7
44,28,21,44_21,panelist,high,NA,NA,4.7,FALSE,0.9230769230769231,TRUE,1,1,0,0,0,0,4.7
44,28,22,44_22,panelist,high,NA,NA,4.7,FALSE,0.9230769230769231,TRUE,1,1,0,0,0,0,4.7
44,28,23,44_23,panelist,med,NA,NA,4.7,FALSE,0.9230769230769231,TRUE,1,0,0,0,0,0,4.7
44,28,24,44_24,panelist,low,NA,NA,4.7,FALSE,0.9230769230769231,TRUE,1,0,1,0,0,0,4.7
44,30,01,44_01,panelist,high,NA,NA,4.1,FALSE,0.4358974358974359,TRUE,1,1,0,0,1,0.1,4.2
44,30,02,44_02,reviewer,med,4.2,top,4.1,FALSE,0.4358974358974359,TRUE,0,0,0,0,0,0,4.1
44,30,03,44_03,panelist,high,NA,NA,4.1,FALSE,0.4358974358974359,TRUE,1,1,0,0,0,0,4.1
44,30,04,44_04,panelist,med,NA,NA,4.1,FALSE,0.4358974358974359,TRUE,1,0,0,0,0,0,4.1
44,30,05,44_05,panelist,none,NA,NA,4.1,FALSE,0.4358974358974359,TRUE,1,0,0,1,1,0.3,4.4
44,30,06,44_06,panelist,none,NA,NA,4.1,FALSE,0.4358974358974359,TRUE,1,0,0,1,1,0.1,4.2
44,30,07,44_07,panelist,low,NA,NA,4.1,FALSE,0.4358974358974359,TRUE,1,0,1,0,1,-0.1,4
44,30,08,44_08,panelist,med,NA,NA,4.1,FALSE,0.4358974358974359,TRUE,1,0,0,0,1,-0.2,3.9
44,30,09,44_09,panelist,high,NA,NA,4.1,FALSE,0.4358974358974359,TRUE,1,1,0,0,0,0,4.1
44,30,10,44_10,reviewer,high,4.1,top,4.1,FALSE,0.4358974358974359,TRUE,0,1,0,0,1,0.3,4.4
44,30,11,44_11,panelist,high,NA,NA,4.1,FALSE,0.4358974358974359,TRUE,1,1,0,0,1,0.1,4.2
44,30,12,44_12,panelist,low,NA,NA,4.1,FALSE,0.4358974358974359,TRUE,1,0,1,0,1,0.1,4.2
44,30,13,44_13,panelist,none,NA,NA,4.1,FALSE,0.4358974358974359,TRUE,1,0,0,1,0,0,4.1
44,30,14,44_14,panelist,med,NA,NA,4.1,FALSE,0.4358974358974359,TRUE,1,0,0,0,0,0,4.1
44,30,15,44_15,panelist,med,NA,NA,4.1,FALSE,0.4358974358974359,TRUE,1,0,0,0,1,0.4,4.5
44,30,16,44_16,panelist,med,NA,NA,4.1,FALSE,0.4358974358974359,TRUE,1,0,0,0,0,0,4.1
44,30,17,44_17,reviewer,low,4.1,top,4.1,FALSE,0.4358974358974359,TRUE,0,0,1,0,0,0,4.1
44,30,18,44_18,panelist,med,NA,NA,4.1,FALSE,0.4358974358974359,TRUE,1,0,0,0,0,0,4.1
44,30,19,44_19,panelist,low,NA,NA,4.1,FALSE,0.4358974358974359,TRUE,1,0,1,0,0,0,4.1
44,30,20,44_20,panelist,high,NA,NA,4.1,FALSE,0.4358974358974359,TRUE,1,1,0,0,0,0,4.1
44,30,21,44_21,panelist,none,NA,NA,4.1,FALSE,0.4358974358974359,TRUE,1,0,0,1,1,-0.1,4
44,30,22,44_22,panelist,med,NA,NA,4.1,FALSE,0.4358974358974359,TRUE,1,0,0,0,0,0,4.1
44,30,23,44_23,panelist,med,NA,NA,4.1,FALSE,0.4358974358974359,TRUE,1,0,0,0,1,0.1,4.2
44,30,24,44_24,panelist,med,NA,NA,4.1,FALSE,0.4358974358974359,TRUE,1,0,0,0,0,0,4.1
44,33,01,44_01,panelist,med,NA,NA,4.4,FALSE,0.7692307692307693,TRUE,1,0,0,0,0,0,4.4
44,33,02,44_02,panelist,med,NA,NA,4.4,FALSE,0.7692307692307693,TRUE,1,0,0,0,1,-0.1,4.3
44,33,03,44_03,panelist,high,NA,NA,4.4,FALSE,0.7692307692307693,TRUE,1,1,0,0,0,0,4.4
44,33,04,44_04,reviewer,med,4.4,top,4.4,FALSE,0.7692307692307693,TRUE,0,0,0,0,1,0.1,4.5
44,33,05,44_05,panelist,low,NA,NA,4.4,FALSE,0.7692307692307693,TRUE,1,0,1,0,0,0,4.4
44,33,06,44_06,panelist,med,NA,NA,4.4,FALSE,0.7692307692307693,TRUE,1,0,0,0,1,0.1,4.5
44,33,07,44_07,panelist,none,NA,NA,4.4,FALSE,0.7692307692307693,TRUE,1,0,0,1,0,0,4.4
44,33,08,44_08,panelist,med,NA,NA,4.4,FALSE,0.7692307692307693,TRUE,1,0,0,0,0,0,4.4
44,33,09,44_09,panelist,med,NA,NA,4.4,FALSE,0.7692307692307693,TRUE,1,0,0,0,1,-0.1,4.3
44,33,10,44_10,panelist,low,NA,NA,4.4,FALSE,0.7692307692307693,TRUE,1,0,1,0,1,0.3,4.7
44,33,11,44_11,panelist,med,NA,NA,4.4,FALSE,0.7692307692307693,TRUE,1,0,0,0,0,0,4.4
44,33,12,44_12,panelist,high,NA,NA,4.4,FALSE,0.7692307692307693,TRUE,1,1,0,0,0,0,4.4
44,33,13,44_13,panelist,med,NA,NA,4.4,FALSE,0.7692307692307693,TRUE,1,0,0,0,1,-0.2,4.2
44,33,14,44_14,panelist,none,NA,NA,4.4,FALSE,0.7692307692307693,TRUE,1,0,0,1,0,0,4.4
44,33,15,44_15,panelist,high,NA,NA,4.4,FALSE,0.7692307692307693,TRUE,1,1,0,0,0,0,4.4
44,33,16,44_16,reviewer,low,4.4,top,4.4,FALSE,0.7692307692307693,TRUE,0,0,1,0,0,0,4.4
44,33,17,44_17,panelist,none,NA,NA,4.4,FALSE,0.7692307692307693,TRUE,1,0,0,1,1,0.1,4.5
44,33,18,44_18,reviewer,low,4.3,top,4.4,FALSE,0.7692307692307693,TRUE,0,0,1,0,1,-0.2,4.2
44,33,19,44_19,panelist,high,NA,NA,4.4,FALSE,0.7692307692307693,TRUE,1,1,0,0,0,0,4.4
44,33,20,44_20,panelist,med,NA,NA,4.4,FALSE,0.7692307692307693,TRUE,1,0,0,0,0,0,4.4
44,33,21,44_21,panelist,med,NA,NA,4.4,FALSE,0.7692307692307693,TRUE,1,0,0,0,1,-0.3,4.1
44,33,22,44_22,panelist,high,NA,NA,4.4,FALSE,0.7692307692307693,TRUE,1,1,0,0,1,-0.2,4.2
44,33,23,44_23,panelist,high,NA,NA,4.4,FALSE,0.7692307692307693,TRUE,1,1,0,0,0,0,4.4
44,33,24,44_24,panelist,none,NA,NA,4.4,FALSE,0.7692307692307693,TRUE,1,0,0,1,1,-0.1,4.3
44,34,01,44_01,panelist,none,NA,NA,4.7,FALSE,0.9230769230769231,TRUE,1,0,0,1,0,0,4.7
44,34,02,44_02,panelist,med,NA,NA,4.7,FALSE,0.9230769230769231,TRUE,1,0,0,0,0,0,4.7
44,34,03,44_03,reviewer,low,4.7,top,4.7,FALSE,0.9230769230769231,TRUE,0,0,1,0,0,0,4.7
44,34,04,44_04,panelist,low,NA,NA,4.7,FALSE,0.9230769230769231,TRUE,1,0,1,0,1,0.1,4.8
44,34,05,44_05,panelist,med,NA,NA,4.7,FALSE,0.9230769230769231,TRUE,1,0,0,0,1,0.3,4.9
44,34,06,44_06,panelist,med,NA,NA,4.7,FALSE,0.9230769230769231,TRUE,1,0,0,0,1,0.1,4.8
44,34,07,44_07,panelist,med,NA,NA,4.7,FALSE,0.9230769230769231,TRUE,1,0,0,0,0,0,4.7
44,34,08,44_08,panelist,low,NA,NA,4.7,FALSE,0.9230769230769231,TRUE,1,0,1,0,0,0,4.7
44,34,09,44_09,panelist,high,NA,NA,4.7,FALSE,0.9230769230769231,TRUE,1,1,0,0,1,-0.1,4.6
44,34,10,44_10,panelist,none,NA,NA,4.7,FALSE,0.9230769230769231,TRUE,1,0,0,1,1,0.2,4.9
44,34,11,44_11,panelist,med,NA,NA,4.7,FALSE,0.9230769230769231,TRUE,1,0,0,0,0,0,4.7
44,34,12,44_12,panelist,none,NA,NA,4.7,FALSE,0.9230769230769231,TRUE,1,0,0,1,1,-0.2,4.5
44,34,13,44_13,panelist,high,NA,NA,4.7,FALSE,0.9230769230769231,TRUE,1,1,0,0,1,-0.2,4.5
44,34,14,44_14,panelist,med,NA,NA,4.7,FALSE,0.9230769230769231,TRUE,1,0,0,0,0,0,4.7
44,34,15,44_15,panelist,med,NA,NA,4.7,FALSE,0.9230769230769231,TRUE,1,0,0,0,1,-0.3,4.4
44,34,16,44_16,panelist,high,NA,NA,4.7,FALSE,0.9230769230769231,TRUE,1,1,0,0,0,0,4.7
44,34,17,44_17,panelist,med,NA,NA,4.7,FALSE,0.9230769230769231,TRUE,1,0,0,0,0,0,4.7
44,34,18,44_18,panelist,high,NA,NA,4.7,FALSE,0.9230769230769231,TRUE,1,1,0,0,1,0.1,4.8
44,34,19,44_19,reviewer,high,4.6,top,4.7,FALSE,0.9230769230769231,TRUE,0,1,0,0,0,0,4.7
44,34,20,44_20,reviewer,none,4.9,top,4.7,FALSE,0.9230769230769231,TRUE,0,0,0,1,0,0,4.7
44,34,21,44_21,panelist,med,NA,NA,4.7,FALSE,0.9230769230769231,TRUE,1,0,0,0,1,0.1,4.8
44,34,22,44_22,panelist,med,NA,NA,4.7,FALSE,0.9230769230769231,TRUE,1,0,0,0,1,0.1,4.8
44,34,23,44_23,panelist,low,NA,NA,4.7,FALSE,0.9230769230769231,TRUE,1,0,1,0,1,-0.1,4.6
44,34,24,44_24,panelist,high,NA,NA,4.7,FALSE,0.9230769230769231,TRUE,1,1,0,0,1,-0.3,4.4
44,35,01,44_01,panelist,med,NA,NA,4.3,TRUE,0.6410256410256411,TRUE,1,0,0,0,1,0.2,4.5
44,35,02,44_02,panelist,high,NA,NA,4.3,TRUE,0.6410256410256411,TRUE,1,1,0,0,1,0.1,4.4
44,35,03,44_03,panelist,med,NA,NA,4.3,TRUE,0.6410256410256411,TRUE,1,0,0,0,0,0,4.3
44,35,04,44_04,panelist,med,NA,NA,4.3,TRUE,0.6410256410256411,TRUE,1,0,0,0,0,0,4.3
44,35,05,44_05,panelist,high,NA,NA,4.3,TRUE,0.6410256410256411,TRUE,1,1,0,0,0,0,4.3
44,35,06,44_06,panelist,low,NA,NA,4.3,TRUE,0.6410256410256411,TRUE,1,0,1,0,0,0,4.3
44,35,07,44_07,panelist,med,NA,NA,4.3,TRUE,0.6410256410256411,TRUE,1,0,0,0,1,0.2,4.5
44,35,08,44_08,panelist,none,NA,NA,4.3,TRUE,0.6410256410256411,TRUE,1,0,0,1,0,0,4.3
44,35,09,44_09,panelist,med,NA,NA,4.3,TRUE,0.6410256410256411,TRUE,1,0,0,0,1,-0.2,4.1
44,35,10,44_10,panelist,none,NA,NA,4.3,TRUE,0.6410256410256411,TRUE,1,0,0,1,0,0,4.3
44,35,11,44_11,panelist,med,NA,NA,4.3,TRUE,0.6410256410256411,TRUE,1,0,0,0,1,0.1,4.4
44,35,12,44_12,panelist,low,NA,NA,4.3,TRUE,0.6410256410256411,TRUE,1,0,1,0,0,0,4.3
44,35,13,44_13,reviewer,high,4.5,top,4.3,TRUE,0.6410256410256411,TRUE,0,1,0,0,1,0.1,4.4
44,35,14,44_14,panelist,med,NA,NA,4.3,TRUE,0.6410256410256411,TRUE,1,0,0,0,1,0.1,4.4
44,35,15,44_15,panelist,none,NA,NA,4.3,TRUE,0.6410256410256411,TRUE,1,0,0,1,1,0.3,4.6
44,35,16,44_16,panelist,med,NA,NA,4.3,TRUE,0.6410256410256411,TRUE,1,0,0,0,0,0,4.3
44,35,17,44_17,panelist,med,NA,NA,4.3,TRUE,0.6410256410256411,TRUE,1,0,0,0,0,0,4.3
44,35,18,44_18,panelist,low,NA,NA,4.3,TRUE,0.6410256410256411,TRUE,1,0,1,0,1,0.2,4.5
44,35,19,44_19,panelist,none,NA,NA,4.3,TRUE,0.6410256410256411,TRUE,1,0,0,1,0,0,4.3
44,35,20,44_20,panelist,low,NA,NA,4.3,TRUE,0.6410256410256411,TRUE,1,0,1,0,0,0,4.3
44,35,21,44_21,reviewer,high,4,bottom,4.3,TRUE,0.6410256410256411,TRUE,0,1,0,0,0,0,4.3
44,35,22,44_22,panelist,med,NA,NA,4.3,TRUE,0.6410256410256411,TRUE,1,0,0,0,0,0,4.3
44,35,23,44_23,panelist,high,NA,NA,4.3,TRUE,0.6410256410256411,TRUE,1,1,0,0,0,0,4.3
44,35,24,44_24,reviewer,high,4.4,top,4.3,TRUE,0.6410256410256411,TRUE,0,1,0,0,0,0,4.3
44,36,01,44_01,reviewer,med,4.6,top,4.7,FALSE,0.9230769230769231,TRUE,0,0,0,0,0,0,4.7
44,36,02,44_02,reviewer,low,4.8,top,4.7,FALSE,0.9230769230769231,TRUE,0,0,1,0,0,0,4.7
44,36,03,44_03,panelist,low,NA,NA,4.7,FALSE,0.9230769230769231,TRUE,1,0,1,0,1,0.2,4.9
44,36,04,44_04,panelist,med,NA,NA,4.7,FALSE,0.9230769230769231,TRUE,1,0,0,0,0,0,4.7
44,36,05,44_05,panelist,none,NA,NA,4.7,FALSE,0.9230769230769231,TRUE,1,0,0,1,0,0,4.7
44,36,06,44_06,panelist,med,NA,NA,4.7,FALSE,0.9230769230769231,TRUE,1,0,0,0,0,0,4.7
44,36,07,44_07,panelist,med,NA,NA,4.7,FALSE,0.9230769230769231,TRUE,1,0,0,0,0,0,4.7
44,36,08,44_08,panelist,low,NA,NA,4.7,FALSE,0.9230769230769231,TRUE,1,0,1,0,0,0,4.7
44,36,09,44_09,panelist,med,NA,NA,4.7,FALSE,0.9230769230769231,TRUE,1,0,0,0,1,-0.2,4.5
44,36,10,44_10,panelist,none,NA,NA,4.7,FALSE,0.9230769230769231,TRUE,1,0,0,1,0,0,4.7
44,36,11,44_11,panelist,high,NA,NA,4.7,FALSE,0.9230769230769231,TRUE,1,1,0,0,1,-0.1,4.6
44,36,12,44_12,panelist,high,NA,NA,4.7,FALSE,0.9230769230769231,TRUE,1,1,0,0,0,0,4.7
44,36,13,44_13,panelist,high,NA,NA,4.7,FALSE,0.9230769230769231,TRUE,1,1,0,0,1,-0.2,4.5
44,36,14,44_14,panelist,med,NA,NA,4.7,FALSE,0.9230769230769231,TRUE,1,0,0,0,0,0,4.7
44,36,15,44_15,panelist,none,NA,NA,4.7,FALSE,0.9230769230769231,TRUE,1,0,0,1,1,0.2,4.9
44,36,16,44_16,panelist,med,NA,NA,4.7,FALSE,0.9230769230769231,TRUE,1,0,0,0,0,0,4.7
44,36,17,44_17,panelist,low,NA,NA,4.7,FALSE,0.9230769230769231,TRUE,1,0,1,0,0,0,4.7
44,36,18,44_18,panelist,high,NA,NA,4.7,FALSE,0.9230769230769231,TRUE,1,1,0,0,0,0,4.7
44,36,19,44_19,panelist,med,NA,NA,4.7,FALSE,0.9230769230769231,TRUE,1,0,0,0,0,0,4.7
44,36,20,44_20,panelist,none,NA,NA,4.7,FALSE,0.9230769230769231,TRUE,1,0,0,1,0,0,4.7
44,36,21,44_21,panelist,med,NA,NA,4.7,FALSE,0.9230769230769231,TRUE,1,0,0,0,0,0,4.7
44,36,22,44_22,panelist,med,NA,NA,4.7,FALSE,0.9230769230769231,TRUE,1,0,0,0,1,0.1,4.8
44,36,23,44_23,reviewer,high,4.6,top,4.7,FALSE,0.9230769230769231,TRUE,0,1,0,0,0,0,4.7
44,36,24,44_24,panelist,high,NA,NA,4.7,FALSE,0.9230769230769231,TRUE,1,1,0,0,1,-0.1,4.6
44,37,01,44_01,reviewer,none,4.5,top,4.3,FALSE,0.6410256410256411,TRUE,0,0,0,1,1,-0.1,4.2
44,37,02,44_02,panelist,low,NA,NA,4.3,FALSE,0.6410256410256411,TRUE,1,0,1,0,0,0,4.3
44,37,03,44_03,panelist,high,NA,NA,4.3,FALSE,0.6410256410256411,TRUE,1,1,0,0,0,0,4.3
44,37,04,44_04,panelist,low,NA,NA,4.3,FALSE,0.6410256410256411,TRUE,1,0,1,0,0,0,4.3
44,37,05,44_05,panelist,none,NA,NA,4.3,FALSE,0.6410256410256411,TRUE,1,0,0,1,1,-0.1,4.2
44,37,06,44_06,panelist,high,NA,NA,4.3,FALSE,0.6410256410256411,TRUE,1,1,0,0,0,0,4.3
44,37,07,44_07,panelist,high,NA,NA,4.3,FALSE,0.6410256410256411,TRUE,1,1,0,0,1,0.2,4.5
44,37,08,44_08,panelist,high,NA,NA,4.3,FALSE,0.6410256410256411,TRUE,1,1,0,0,0,0,4.3
44,37,09,44_09,panelist,med,NA,NA,4.3,FALSE,0.6410256410256411,TRUE,1,0,0,0,0,0,4.3
44,37,10,44_10,panelist,med,NA,NA,4.3,FALSE,0.6410256410256411,TRUE,1,0,0,0,0,0,4.3
44,37,11,44_11,panelist,med,NA,NA,4.3,FALSE,0.6410256410256411,TRUE,1,0,0,0,1,0.1,4.4
44,37,12,44_12,panelist,high,NA,NA,4.3,FALSE,0.6410256410256411,TRUE,1,1,0,0,0,0,4.3
44,37,13,44_13,panelist,none,NA,NA,4.3,FALSE,0.6410256410256411,TRUE,1,0,0,1,1,0.1,4.4
44,37,14,44_14,panelist,med,NA,NA,4.3,FALSE,0.6410256410256411,TRUE,1,0,0,0,0,0,4.3
44,37,15,44_15,panelist,med,NA,NA,4.3,FALSE,0.6410256410256411,TRUE,1,0,0,0,0,0,4.3
44,37,16,44_16,reviewer,high,3.8,top,4.3,FALSE,0.6410256410256411,TRUE,0,1,0,0,0,0,4.3
44,37,17,44_17,panelist,med,NA,NA,4.3,FALSE,0.6410256410256411,TRUE,1,0,0,0,1,-0.2,4.1
44,37,18,44_18,panelist,med,NA,NA,4.3,FALSE,0.6410256410256411,TRUE,1,0,0,0,1,0.1,4.4
44,37,19,44_19,reviewer,med,4.5,top,4.3,FALSE,0.6410256410256411,TRUE,0,0,0,0,0,0,4.3
44,37,20,44_20,panelist,med,NA,NA,4.3,FALSE,0.6410256410256411,TRUE,1,0,0,0,0,0,4.3
44,37,21,44_21,panelist,low,NA,NA,4.3,FALSE,0.6410256410256411,TRUE,1,0,1,0,0,0,4.3
44,37,22,44_22,panelist,med,NA,NA,4.3,FALSE,0.6410256410256411,TRUE,1,0,0,0,0,0,4.3
44,37,23,44_23,panelist,none,NA,NA,4.3,FALSE,0.6410256410256411,TRUE,1,0,0,1,0,0,4.3
44,37,24,44_24,panelist,low,NA,NA,4.3,FALSE,0.6410256410256411,TRUE,1,0,1,0,1,-0.4,3.9
44,38,01,44_01,panelist,low,NA,NA,4.3,FALSE,0.6410256410256411,TRUE,1,0,1,0,0,0,4.3
44,38,02,44_02,panelist,low,NA,NA,4.3,FALSE,0.6410256410256411,TRUE,1,0,1,0,1,0.1,4.4
44,38,03,44_03,panelist,high,NA,NA,4.3,FALSE,0.6410256410256411,TRUE,1,1,0,0,0,0,4.3
